Station,Date,Amount.mm.,SofG,Deficit.mm.,Runoff.mm.,Period.Hrs.,Freq
Warkworth Ews,2022-12-05,0,NA,23.2,0,24,D
Warkworth Ews,2022-12-06,0,NA,27.7,0,24,D
Warkworth Ews,2022-12-07,15.2,NA,17,0,24,D
"Wellington, Greta Point Cws",2022-12-05,0,NA,71.7,0,24,D
"Wellington, Greta Point Cws",2022-12-06,0,NA,75.9,0,24,D
"Wellington, Greta Point Cws",2022-12-07,0,NA,80.1,0,24,D
Whangaparaoa Aws,2022-12-05,0,NA,29.7,0,24,D
Whangaparaoa Aws,2022-12-06,0,NA,34.3,0,24,D
Blenheim Research Ews,2022-12-05,0,NA,108.6,0,24,D
Blenheim Research Ews,2022-12-06,0,NA,111.1,0,24,D
Blenheim Research Ews,2022-12-07,0,NA,113.5,0,24,D
Levin Ews,2022-12-05,0,NA,35.6,0,24,D
Levin Ews,2022-12-06,0,NA,39.8,0,24,D
Levin Ews,2022-12-07,0,NA,44,0,24,D
Mana Island Aws,2022-12-05,0,NA,27.9,0,24,D
Mana Island Aws,2022-12-06,0,NA,32,0,24,D
Masterton Ews,2022-12-05,0,NA,85.1,0,24,D
Masterton Ews,2022-12-06,0,NA,88.7,0,24,D
Masterton Ews,2022-12-07,0,NA,92.1,0,24,D
"Masterton, Te Ore Ore Cws",2022-12-05,0,NA,83.2,0,24,D
"Masterton, Te Ore Ore Cws",2022-12-06,0,NA,86.9,0,24,D
"Masterton, Te Ore Ore Cws",2022-12-07,0,NA,90.4,0,24,D
"Masterton, Te Ore Ore Srig",2022-12-05,0,NA,NA,NA,24,D
"Masterton, Te Ore Ore Srig",2022-12-06,0,NA,NA,NA,24,D
"Masterton, Te Ore Ore Srig",2022-12-07,0,NA,NA,NA,24,D
Paraparaumu Aero Aws,2022-12-05,0,NA,16.8,0,24,D
Paraparaumu Aero Aws,2022-12-06,0,NA,21,0,24,D
Paraparaumu Aero,2022-12-05,0,0,16.7,0,24,D
Paraparaumu Aero,2022-12-06,0,0,20.9,0,24,D
Paraparaumu Aero,2022-12-07,0,0,25.1,0,24,D
Paraparaumu Ews,2022-12-05,0,NA,17,0,24,D
Paraparaumu Ews,2022-12-06,0,NA,21.2,0,24,D
Paraparaumu Ews,2022-12-07,0,NA,25.4,0,24,D
"Porirua, Elsdon Park Aws",2022-12-05,0,NA,23.7,0,24,D
Wellington Aero,2022-12-05,0,NA,45,0,24,D
Wellington Aero,2022-12-06,0,NA,49.2,0,24,D
"Wellington, Kelburn 2",2022-12-05,0,NA,38,0,24,D
"Wellington, Kelburn 2",2022-12-06,0,NA,42.1,0,24,D
"Wellington, Kelburn 2",2022-12-07,0,NA,46.2,0,24,D
"Wellington, Kelburn Aws",2022-12-05,0,NA,21.8,0,24,D
"Wellington, Kelburn Aws",2022-12-06,0,NA,25.9,0,24,D
Ashburton Aero Aws,2022-12-05,0,NA,96.1,0,24,D
Ashburton Aero Aws,2022-12-06,0,NA,99.1,0,24,D
Blenheim Aero Aws,2022-12-05,0,NA,90.3,0,24,D
Blenheim Aero Aws,2022-12-06,0,NA,94,0,24,D
Bromley Ews,2022-12-05,0,NA,100,0,24,D
Bromley Ews,2022-12-06,0,NA,102.9,0,24,D
Bromley Ews,2022-12-07,0,NA,105.6,0,24,D
Christchurch Aero,2022-12-05,0,NA,68.5,0,24,D
Christchurch Aero,2022-12-06,0,NA,72.8,0,24,D
"Christchurch, Kyle St Ews",2022-12-05,0,NA,79,0,24,D
"Christchurch, Kyle St Ews",2022-12-06,0,NA,83.1,0,24,D
"Christchurch, Kyle St Ews",2022-12-07,0,NA,86.9,0,24,D
Christchurch Botanic Gardens Ews,2022-12-05,0,NA,72.5,0,24,D
Levin Aws,2022-12-05,0,NA,32.5,0,24,D
Levin Aws,2022-12-06,0.4,NA,36.3,0,24,D
Masterton Aero Aws,2022-12-05,0,NA,42.6,0,24,D
Masterton Aero Aws,2022-12-06,0,NA,46.7,0,24,D
Ohoka Cws,2022-12-05,0,NA,NA,NA,24,D
Ohoka Cws,2022-12-06,0,NA,NA,NA,24,D
Ohoka Cws,2022-12-07,0,NA,NA,NA,24,D
Rangiora Ews,2022-12-05,0,NA,85.6,0,24,D
Rangiora Ews,2022-12-06,0,NA,89.3,0,24,D
Rangiora Ews,2022-12-07,0,NA,92.8,0,24,D
Wakanui 2 Cws,2022-12-05,0,NA,99.5,0,24,D
Wakanui 2 Cws,2022-12-06,0,NA,102.3,0,24,D
Wakanui 2 Cws,2022-12-07,0,NA,105,0,24,D
Auckland Aero,2022-12-08,0.2,NA,19.5,0,24,D
Auckland Aero,2022-12-09,0,NA,24,0,24,D
Auckland Aero,2022-12-10,2,NA,26.5,0,24,D
Auckland Aero,2022-12-11,22.2,NA,8.8,0,24,D
Auckland Aero,2022-12-12,10.4,NA,2.9,0,24,D
"Auckland, Mangere 2 Ews",2022-12-08,0,NA,20.1,0,24,D
"Auckland, Mangere 2 Ews",2022-12-09,0.6,NA,24,0,24,D
"Auckland, Mangere 2 Ews",2022-12-10,1.2,NA,27.3,0,24,D
"Auckland, Mangere 2 Ews",2022-12-11,20.6,NA,11.2,0,24,D
"Auckland, Mangere 2 Ews",2022-12-12,20.8,NA,0,5.1,24,D
"Auckland, Mangere 2 Ews",2022-12-13,0,NA,4.5,0,24,D
"Auckland, Motat Ews",2022-12-08,0,NA,25.1,0,24,D
"Auckland, Motat Ews",2022-12-09,0.8,NA,28.7,0,24,D
"Auckland, Motat Ews",2022-12-10,0.4,NA,32.7,0,24,D
"Auckland, Motat Ews",2022-12-11,34.2,NA,2.9,0,24,D
"Auckland, Motat Ews",2022-12-12,5.4,NA,1.9,0,24,D
"Auckland, Motat Ews",2022-12-13,0,NA,6.3,0,24,D
"Auckland, North Shore Albany Ews",2022-12-08,1.8,NA,20.1,0,24,D
"Auckland, North Shore Albany Ews",2022-12-09,2,NA,22.6,0,24,D
"Auckland, North Shore Albany Ews",2022-12-10,1.2,NA,25.9,0,24,D
"Auckland, North Shore Albany Ews",2022-12-11,18,NA,12.4,0,24,D
"Auckland, North Shore Albany Ews",2022-12-12,9.6,NA,7.3,0,24,D
"Auckland, North Shore Albany Ews",2022-12-13,0,NA,11.8,0,24,D
"Auckland, Whenuapai Aws",2022-12-08,0.7,NA,17.9,0,24,D
"Auckland, Whenuapai Aws",2022-12-09,2.8,NA,19.6,0,24,D
"Auckland, Whenuapai Aws",2022-12-10,1.8,NA,22.3,0,24,D
"Auckland, Whenuapai Aws",2022-12-11,25.1,NA,1.7,0,24,D
"Auckland, Whenuapai Aws",2022-12-12,7,NA,0,0.8,24,D
Hamilton Aws,2022-12-08,0,NA,29.4,0,24,D
Hamilton Aws,2022-12-09,0,NA,33.6,0,24,D
Hamilton Aws,2022-12-10,3,NA,34.8,0,24,D
Hamilton Aws,2022-12-11,14.4,NA,24.6,0,24,D
Hamilton Aws,2022-12-12,5.8,NA,23,0,24,D
"Hamilton, Ruakura 2 Ews",2022-12-08,0.2,NA,29.2,0,24,D
"Hamilton, Ruakura 2 Ews",2022-12-09,0,NA,33.4,0,24,D
"Hamilton, Ruakura 2 Ews",2022-12-10,1.6,NA,36,0,24,D
"Hamilton, Ruakura 2 Ews",2022-12-11,17,NA,23.2,0,24,D
"Hamilton, Ruakura 2 Ews",2022-12-12,4.6,NA,22.8,0,24,D
"Hamilton, Ruakura 2 Ews",2022-12-13,0,NA,27,0,24,D
Maungaraki 3,2022-12-08,0,NA,NA,NA,24,D
Maungaraki 3,2022-12-09,0,NA,NA,NA,24,D
Maungaraki 3,2022-12-10,45.4,NA,NA,NA,24,D
Maungaraki 3,2022-12-11,0.2,NA,NA,NA,24,D
Maungaraki 3,2022-12-12,0,NA,NA,NA,24,D
Maungaraki 3,2022-12-13,0,NA,NA,NA,24,D
Thames Ews,2022-12-08,1.8,NA,NA,NA,24,D
Thames Ews,2022-12-09,0.2,NA,NA,NA,24,D
Thames Ews,2022-12-10,1.2,NA,NA,NA,24,D
Thames Ews,2022-12-11,0.8,NA,NA,NA,24,D
Thames Ews,2022-12-12,2.8,NA,NA,NA,24,D
"Upper Hutt, Trentham Ews",2022-12-08,0,NA,29.4,0,24,D
"Upper Hutt, Trentham Ews",2022-12-09,0,NA,33.6,0,24,D
"Upper Hutt, Trentham Ews",2022-12-10,26.4,NA,11.4,0,24,D
"Upper Hutt, Trentham Ews",2022-12-11,0,NA,15.6,0,24,D
"Upper Hutt, Trentham Ews",2022-12-12,1.6,NA,18.2,0,24,D
"Upper Hutt, Trentham Ews",2022-12-13,0,NA,22.4,0,24,D
Warkworth Ews,2022-12-08,4.8,NA,16.7,0,24,D
Warkworth Ews,2022-12-09,11.6,NA,9.6,0,24,D
Warkworth Ews,2022-12-10,3,NA,11.1,0,24,D
Warkworth Ews,2022-12-11,21.4,NA,0,5.8,24,D
Warkworth Ews,2022-12-12,17.6,NA,0,13.1,24,D
Warkworth Ews,2022-12-13,0,NA,4.5,0,24,D
"Wellington, Greta Point Cws",2022-12-08,0,NA,84,0,24,D
"Wellington, Greta Point Cws",2022-12-09,0,NA,87.8,0,24,D
"Wellington, Greta Point Cws",2022-12-10,30.2,NA,61.1,0,24,D
"Wellington, Greta Point Cws",2022-12-11,0.2,NA,65.1,0,24,D
"Wellington, Greta Point Cws",2022-12-12,0,NA,69.3,0,24,D
"Wellington, Greta Point Cws",2022-12-13,0,NA,73.5,0,24,D
Whangaparaoa Aws,2022-12-08,2.2,NA,32.7,0,24,D
Whangaparaoa Aws,2022-12-09,1.4,NA,35.9,0,24,D
Whangaparaoa Aws,2022-12-10,1.8,NA,38.7,0,24,D
Whangaparaoa Aws,2022-12-11,9.6,NA,33.7,0,24,D
Whangaparaoa Aws,2022-12-12,13.6,NA,24.7,0,24,D
Blenheim Research Ews,2022-12-08,0,NA,115.7,0,24,D
Blenheim Research Ews,2022-12-09,0,NA,117.8,0,24,D
Blenheim Research Ews,2022-12-10,13.6,NA,106.2,0,24,D
Blenheim Research Ews,2022-12-11,0,NA,108.9,0,24,D
Blenheim Research Ews,2022-12-12,0,NA,111.4,0,24,D
Blenheim Research Ews,2022-12-13,0,NA,113.8,0,24,D
Levin Ews,2022-12-08,0,NA,48.2,0,24,D
Levin Ews,2022-12-09,0,NA,52.4,0,24,D
Levin Ews,2022-12-10,12.8,NA,43.8,0,24,D
Levin Ews,2022-12-11,6.4,NA,41.6,0,24,D
Levin Ews,2022-12-12,0.2,NA,45.6,0,24,D
Levin Ews,2022-12-13,0,NA,49.8,0,24,D
Mana Island Aws,2022-12-08,0.2,NA,38,0,24,D
Mana Island Aws,2022-12-09,0,NA,42.1,0,24,D
Mana Island Aws,2022-12-10,44,NA,2.2,0,24,D
Mana Island Aws,2022-12-11,0.2,NA,6.1,0,24,D
Mana Island Aws,2022-12-12,0,NA,10.2,0,24,D
Masterton Ews,2022-12-08,0,NA,95.3,0,24,D
Masterton Ews,2022-12-09,0,NA,98.3,0,24,D
Masterton Ews,2022-12-10,2.4,NA,98.8,0,24,D
Masterton Ews,2022-12-11,0,NA,101.6,0,24,D
Masterton Ews,2022-12-12,0,NA,104.3,0,24,D
Masterton Ews,2022-12-13,0,NA,106.8,0,24,D
"Masterton, Te Ore Ore Cws",2022-12-08,0,NA,93.7,0,24,D
"Masterton, Te Ore Ore Cws",2022-12-09,0,NA,96.8,0,24,D
"Masterton, Te Ore Ore Cws",2022-12-10,2.6,NA,97.2,0,24,D
"Masterton, Te Ore Ore Cws",2022-12-11,0.4,NA,99.7,0,24,D
"Masterton, Te Ore Ore Cws",2022-12-12,0,NA,102.5,0,24,D
"Masterton, Te Ore Ore Cws",2022-12-13,0,NA,105.1,0,24,D
"Masterton, Te Ore Ore Srig",2022-12-08,0,NA,NA,NA,24,D
"Masterton, Te Ore Ore Srig",2022-12-09,0,NA,NA,NA,24,D
"Masterton, Te Ore Ore Srig",2022-12-10,2.8,NA,NA,NA,24,D
"Masterton, Te Ore Ore Srig",2022-12-11,0.8,NA,NA,NA,24,D
"Masterton, Te Ore Ore Srig",2022-12-12,0,NA,NA,NA,24,D
"Masterton, Te Ore Ore Srig",2022-12-13,0,NA,NA,NA,24,D
Paraparaumu Aero Aws,2022-12-08,0,NA,29.4,0,24,D
Paraparaumu Aero Aws,2022-12-09,0,NA,33.6,0,24,D
Paraparaumu Aero Aws,2022-12-10,18.4,NA,19.4,0,24,D
Paraparaumu Aero Aws,2022-12-11,0.2,NA,23.4,0,24,D
Paraparaumu Aero Aws,2022-12-12,0.2,NA,27.4,0,24,D
Paraparaumu Aero,2022-12-08,0,0,29.3,0,24,D
Paraparaumu Aero,2022-12-09,0,0,33.5,0,24,D
Paraparaumu Aero,2022-12-10,17.5,1,20.2,0,24,D
Paraparaumu Aero,2022-12-11,0.3,0,24.1,0,24,D
Paraparaumu Aero,2022-12-12,0,0,28.3,0,24,D
Paraparaumu Aero,2022-12-13,0,0,32.5,0,24,D
Paraparaumu Ews,2022-12-08,0,NA,29.6,0,24,D
Paraparaumu Ews,2022-12-09,0,NA,33.8,0,24,D
Paraparaumu Ews,2022-12-10,15.8,NA,22.2,0,24,D
Paraparaumu Ews,2022-12-11,0,NA,26.4,0,24,D
Paraparaumu Ews,2022-12-12,0,NA,30.6,0,24,D
Paraparaumu Ews,2022-12-13,0,NA,34.8,0,24,D
"Porirua, Elsdon Park Aws",2022-12-08,0,NA,35.8,0,24,D
"Porirua, Elsdon Park Aws",2022-12-09,0,NA,40,0,24,D
"Porirua, Elsdon Park Aws",2022-12-10,49,NA,0,4.7,24,D
"Porirua, Elsdon Park Aws",2022-12-11,0.2,NA,4,0,24,D
"Porirua, Elsdon Park Aws",2022-12-12,0,NA,8.3,0,24,D
"Porirua, Elsdon Park Aws",2022-12-13,0,NA,12.5,0,24,D
Wellington Aero,2022-12-08,0,NA,57.6,0,24,D
Wellington Aero,2022-12-09,0,NA,61.8,0,24,D
Wellington Aero,2022-12-10,35.6,NA,30.4,0,24,D
Wellington Aero,2022-12-11,0.3,NA,34.3,0,24,D
Wellington Aero,2022-12-12,0,NA,38.5,0,24,D
"Wellington, Kelburn 2",2022-12-08,0,NA,50.3,0,24,D
"Wellington, Kelburn 2",2022-12-09,0,NA,54.4,0,24,D
"Wellington, Kelburn 2",2022-12-10,39.6,NA,18.9,0,24,D
"Wellington, Kelburn 2",2022-12-11,0.4,NA,22.6,0,24,D
"Wellington, Kelburn 2",2022-12-12,0,NA,26.7,0,24,D
"Wellington, Kelburn 2",2022-12-13,0,NA,30.8,0,24,D
"Wellington, Kelburn Aws",2022-12-08,0,NA,34.1,0,24,D
"Wellington, Kelburn Aws",2022-12-09,0,NA,38.2,0,24,D
"Wellington, Kelburn Aws",2022-12-10,41.6,NA,0.7,0,24,D
"Wellington, Kelburn Aws",2022-12-11,0.6,NA,4.2,0,24,D
"Wellington, Kelburn Aws",2022-12-12,0,NA,8.3,0,24,D
Ashburton Aero Aws,2022-12-08,0,NA,104.4,0,24,D
Ashburton Aero Aws,2022-12-09,0,NA,106.9,0,24,D
Ashburton Aero Aws,2022-12-10,0,NA,109.3,0,24,D
Ashburton Aero Aws,2022-12-11,0,NA,111.6,0,24,D
Ashburton Aero Aws,2022-12-12,0.2,NA,113.5,0,24,D
Blenheim Aero Aws,2022-12-08,0,NA,100.7,0,24,D
Blenheim Aero Aws,2022-12-09,0,NA,103.7,0,24,D
Blenheim Aero Aws,2022-12-10,12.6,NA,93.9,0,24,D
Blenheim Aero Aws,2022-12-11,0,NA,97.3,0,24,D
Blenheim Aero Aws,2022-12-12,0,NA,100.5,0,24,D
Bromley Ews,2022-12-08,0,NA,108.1,0,24,D
Bromley Ews,2022-12-09,0,NA,110.5,0,24,D
Bromley Ews,2022-12-10,0,NA,112.8,0,24,D
Bromley Ews,2022-12-11,0,NA,114.9,0,24,D
Bromley Ews,2022-12-12,0.6,NA,116.3,0,24,D
Christchurch Aero,2022-12-08,0,NA,81.3,0,24,D
Christchurch Aero,2022-12-09,0,NA,85.2,0,24,D
Christchurch Aero,2022-12-10,0,NA,88.9,0,24,D
Christchurch Aero,2022-12-11,0,NA,92.4,0,24,D
Christchurch Aero,2022-12-12,2.2,NA,93.5,0,24,D
"Christchurch, Kyle St Ews",2022-12-08,0,NA,90.5,0,24,D
"Christchurch, Kyle St Ews",2022-12-09,0,NA,93.9,0,24,D
"Christchurch, Kyle St Ews",2022-12-10,0,NA,97.1,0,24,D
"Christchurch, Kyle St Ews",2022-12-11,0,NA,100.1,0,24,D
"Christchurch, Kyle St Ews",2022-12-12,1.8,NA,101.2,0,24,D
"Christchurch, Kyle St Ews",2022-12-13,0,NA,104,0,24,D
Christchurch Botanic Gardens Ews,2022-12-08,0,NA,85,0,24,D
Christchurch Botanic Gardens Ews,2022-12-09,0,NA,88.7,0,24,D
Christchurch Botanic Gardens Ews,2022-12-10,0,NA,92.2,0,24,D
Christchurch Botanic Gardens Ews,2022-12-11,0,NA,95.5,0,24,D
Christchurch Botanic Gardens Ews,2022-12-12,1.4,NA,97.2,0,24,D
Levin Aws,2022-12-08,0,NA,44.5,0,24,D
Levin Aws,2022-12-09,0,NA,48.7,0,24,D
Levin Aws,2022-12-10,15.4,NA,37.5,0,24,D
Levin Aws,2022-12-11,7.6,NA,34.1,0,24,D
Levin Aws,2022-12-12,0.6,NA,37.7,0,24,D
Masterton Aero Aws,2022-12-08,0,NA,54.5,0,24,D
Masterton Aero Aws,2022-12-09,0,NA,58.6,0,24,D
Masterton Aero Aws,2022-12-10,1.8,NA,60.9,0,24,D
Masterton Aero Aws,2022-12-11,0.2,NA,64.8,0,24,D
Masterton Aero Aws,2022-12-12,0,NA,68.9,0,24,D
Ohoka Cws,2022-12-08,0,NA,NA,NA,24,D
Ohoka Cws,2022-12-09,0,NA,NA,NA,24,D
Ohoka Cws,2022-12-10,0,NA,NA,NA,24,D
Ohoka Cws,2022-12-11,0,NA,NA,NA,24,D
Ohoka Cws,2022-12-12,0,NA,NA,NA,24,D
Ohoka Cws,2022-12-13,0,NA,NA,NA,24,D
Rangiora Ews,2022-12-08,0,NA,96.1,0,24,D
Rangiora Ews,2022-12-09,0,NA,99.2,0,24,D
Rangiora Ews,2022-12-10,0.2,NA,101.9,0,24,D
Rangiora Ews,2022-12-11,0,NA,104.7,0,24,D
Rangiora Ews,2022-12-12,0.6,NA,106.7,0,24,D
Rangiora Ews,2022-12-13,0,NA,109.2,0,24,D
Wakanui 2 Cws,2022-12-08,0,NA,107.5,0,24,D
Wakanui 2 Cws,2022-12-09,0,NA,109.9,0,24,D
Wakanui 2 Cws,2022-12-10,0,NA,112.1,0,24,D
Wakanui 2 Cws,2022-12-11,0,NA,114.2,0,24,D
Wakanui 2 Cws,2022-12-12,0,NA,116.2,0,24,D
Wakanui 2 Cws,2022-12-13,0,NA,118.1,0,24,D
Auckland Aero,2022-12-14,0,NA,NA,NA,24,D
"Auckland, Mangere 2 Ews",2022-12-14,0,NA,9,0,24,D
"Auckland, Motat Ews",2022-12-14,0.2,NA,10.5,0,24,D
"Auckland, North Shore Albany Ews",2022-12-14,0.4,NA,15.9,0,24,D
"Auckland, Whenuapai Aws",2022-12-14,0.2,NA,NA,NA,24,D
Hamilton Aws,2022-12-14,2,NA,NA,NA,24,D
"Hamilton, Ruakura 2 Ews",2022-12-14,2.4,NA,28.8,0,24,D
Maungaraki 3,2022-12-14,3.6,NA,NA,NA,24,D
"Upper Hutt, Trentham Ews",2022-12-14,0.2,NA,26.4,0,24,D
Warkworth Ews,2022-12-14,1.8,NA,7.2,0,24,D
"Wellington, Greta Point Cws",2022-12-14,0,NA,77.7,0,24,D
Whangaparaoa Aws,2022-12-14,1.6,NA,NA,NA,24,D
Blenheim Research Ews,2022-12-14,0,NA,116,0,24,D
Levin Ews,2022-12-14,0,NA,54,0,24,D
Mana Island Aws,2022-12-14,4.6,NA,NA,NA,24,D
Masterton Ews,2022-12-14,0,NA,109.2,0,24,D
"Masterton, Te Ore Ore Cws",2022-12-14,0,NA,107.6,0,24,D
"Masterton, Te Ore Ore Srig",2022-12-14,0,NA,NA,NA,24,D
Paraparaumu Aero Aws,2022-12-14,0.6,NA,NA,NA,24,D
Paraparaumu Aero,2022-12-14,0.8,0,35.9,0,24,D
Paraparaumu Ews,2022-12-14,0.4,NA,38.6,0,24,D
Wellington Aero,2022-12-14,0.1,NA,NA,NA,24,D
"Wellington, Kelburn 2",2022-12-14,1.6,NA,33.3,0,24,D
"Wellington, Kelburn Aws",2022-12-14,1.8,NA,NA,NA,24,D
Ashburton Aero Aws,2022-12-14,0,NA,NA,NA,24,D
Blenheim Aero Aws,2022-12-14,0,NA,NA,NA,24,D
Christchurch Aero,2022-12-14,0,NA,NA,NA,24,D
"Christchurch, Kyle St Ews",2022-12-14,0,NA,106.6,0,24,D
Levin Aws,2022-12-14,0.2,NA,NA,NA,24,D
Masterton Aero Aws,2022-12-14,0,NA,NA,NA,24,D
Ohoka Cws,2022-12-14,0,NA,NA,NA,24,D
Rangiora Ews,2022-12-14,0,NA,111.5,0,24,D
Auckland Aero,2022-12-15,14.2,NA,2.2,0,24,D
Auckland Aero,2022-12-16,2.2,NA,4.5,0,24,D
Auckland Aero,2022-12-17,0.2,NA,8.8,0,24,D
"Auckland, Mangere 2 Ews",2022-12-15,13,NA,0.5,0,24,D
"Auckland, Mangere 2 Ews",2022-12-16,1.6,NA,3.4,0,24,D
"Auckland, Mangere 2 Ews",2022-12-17,0,NA,7.9,0,24,D
"Auckland, Mangere 2 Ews",2022-12-18,12.2,NA,0.2,0,24,D
"Auckland, Motat Ews",2022-12-15,15,NA,0,0.1,24,D
"Auckland, Motat Ews",2022-12-16,1.2,NA,3.2,0,24,D
"Auckland, Motat Ews",2022-12-17,0.6,NA,7,0,24,D
"Auckland, Motat Ews",2022-12-18,15,NA,0,3.6,24,D
"Auckland, North Shore Albany Ews",2022-12-15,26.6,NA,0,6.2,24,D
"Auckland, North Shore Albany Ews",2022-12-16,3.6,NA,0.9,0,24,D
"Auckland, North Shore Albany Ews",2022-12-17,0.2,NA,5.2,0,24,D
"Auckland, North Shore Albany Ews",2022-12-18,14.4,NA,0,4.7,24,D
"Auckland, Whenuapai Aws",2022-12-15,18.9,NA,0,5.6,24,D
"Auckland, Whenuapai Aws",2022-12-16,3.2,NA,1.3,0,24,D
"Auckland, Whenuapai Aws",2022-12-17,0.7,NA,5.1,0,24,D
Hamilton Aws,2022-12-15,21,NA,12.5,0,24,D
Hamilton Aws,2022-12-16,0.4,NA,16.3,0,24,D
Hamilton Aws,2022-12-17,1.2,NA,19.3,0,24,D
"Hamilton, Ruakura 2 Ews",2022-12-15,15.2,NA,17.8,0,24,D
"Hamilton, Ruakura 2 Ews",2022-12-16,0.2,NA,21.8,0,24,D
"Hamilton, Ruakura 2 Ews",2022-12-17,0,NA,26,0,24,D
"Hamilton, Ruakura 2 Ews",2022-12-18,21.4,NA,8.8,0,24,D
Maungaraki 3,2022-12-15,2.6,NA,NA,NA,24,D
Maungaraki 3,2022-12-16,1.2,NA,NA,NA,24,D
Maungaraki 3,2022-12-17,0.8,NA,NA,NA,24,D
Maungaraki 3,2022-12-18,26,NA,NA,NA,24,D
Thames Ews,2022-12-15,14.8,NA,NA,NA,24,D
Thames Ews,2022-12-16,1.4,NA,NA,NA,24,D
"Upper Hutt, Trentham Ews",2022-12-15,4,NA,26.6,0,24,D
"Upper Hutt, Trentham Ews",2022-12-16,1.4,NA,29.4,0,24,D
"Upper Hutt, Trentham Ews",2022-12-17,0.2,NA,33.4,0,24,D
"Upper Hutt, Trentham Ews",2022-12-18,32,NA,5.6,0,24,D
Warkworth Ews,2022-12-15,29.8,NA,0,18.1,24,D
Warkworth Ews,2022-12-16,0.4,NA,4.1,0,24,D
Warkworth Ews,2022-12-17,0.2,NA,8.4,0,24,D
Warkworth Ews,2022-12-18,16.2,NA,0,3.3,24,D
"Wellington, Greta Point Cws",2022-12-15,2.6,NA,79.2,0,24,D
"Wellington, Greta Point Cws",2022-12-16,2,NA,81.2,0,24,D
"Wellington, Greta Point Cws",2022-12-17,1,NA,84.1,0,24,D
"Wellington, Greta Point Cws",2022-12-18,21.6,NA,66.2,0,24,D
Whangaparaoa Aws,2022-12-15,27,NA,9.7,0,24,D
Whangaparaoa Aws,2022-12-16,1.2,NA,13.1,0,24,D
Whangaparaoa Aws,2022-12-17,0.4,NA,17.3,0,24,D
Blenheim Research Ews,2022-12-15,7,NA,111.1,0,24,D
Blenheim Research Ews,2022-12-16,2,NA,111.5,0,24,D
Blenheim Research Ews,2022-12-17,0.2,NA,113.7,0,24,D
Blenheim Research Ews,2022-12-18,3.4,NA,112.5,0,24,D
Levin Ews,2022-12-15,2.4,NA,55.8,0,24,D
Levin Ews,2022-12-16,0.8,NA,59.2,0,24,D
Levin Ews,2022-12-17,0,NA,63.4,0,24,D
Levin Ews,2022-12-18,34.4,NA,33.2,0,24,D
Mana Island Aws,2022-12-15,4.6,NA,13.1,0,24,D
Mana Island Aws,2022-12-16,1.4,NA,15.8,0,24,D
Mana Island Aws,2022-12-17,0.2,NA,19.7,0,24,D
Masterton Ews,2022-12-15,5,NA,106.5,0,24,D
Masterton Ews,2022-12-16,4.6,NA,104.3,0,24,D
Masterton Ews,2022-12-17,0.2,NA,106.6,0,24,D
Masterton Ews,2022-12-18,2.4,NA,106.6,0,24,D
"Masterton, Te Ore Ore Cws",2022-12-15,4.4,NA,105.6,0,24,D
"Masterton, Te Ore Ore Cws",2022-12-16,3,NA,105.1,0,24,D
"Masterton, Te Ore Ore Cws",2022-12-17,0,NA,107.6,0,24,D
"Masterton, Te Ore Ore Cws",2022-12-18,19.2,NA,90.8,0,24,D
"Masterton, Te Ore Ore Srig",2022-12-15,5.4,NA,NA,NA,24,D
"Masterton, Te Ore Ore Srig",2022-12-16,3.4,NA,NA,NA,24,D
"Masterton, Te Ore Ore Srig",2022-12-17,0,NA,NA,NA,24,D
"Masterton, Te Ore Ore Srig",2022-12-18,21.2,NA,NA,NA,24,D
Paraparaumu Aero Aws,2022-12-15,5,NA,34.2,0,24,D
Paraparaumu Aero Aws,2022-12-16,0.8,NA,37.6,0,24,D
Paraparaumu Aero Aws,2022-12-17,0.4,NA,41.4,0,24,D
Paraparaumu Aero,2022-12-15,4.4,1,35.7,0,24,D
Paraparaumu Aero,2022-12-16,0.8,1,39.1,0,24,D
Paraparaumu Aero,2022-12-17,0,1,43.3,0,24,D
Paraparaumu Aero,2022-12-18,31.7,1,15.8,0,24,D
Paraparaumu Ews,2022-12-15,3.6,NA,39.2,0,24,D
Paraparaumu Ews,2022-12-16,0.6,NA,42.8,0,24,D
Paraparaumu Ews,2022-12-17,0,NA,47,0,24,D
Paraparaumu Ews,2022-12-18,29.6,NA,21.6,0,24,D
"Porirua, Elsdon Park Aws",2022-12-15,4,NA,8.9,0,24,D
"Porirua, Elsdon Park Aws",2022-12-16,1.4,NA,11.7,0,24,D
"Porirua, Elsdon Park Aws",2022-12-18,32.2,NA,0,12,24,D
Wellington Aero,2022-12-15,3.3,NA,47.7,0,24,D
Wellington Aero,2022-12-16,3.6,NA,48.3,0,24,D
Wellington Aero,2022-12-17,1.4,NA,51.1,0,24,D
"Wellington, Kelburn 2",2022-12-15,3.4,NA,34,0,24,D
"Wellington, Kelburn 2",2022-12-16,3.8,NA,34.3,0,24,D
"Wellington, Kelburn 2",2022-12-17,1.8,NA,36.6,0,24,D
"Wellington, Kelburn 2",2022-12-18,24.2,NA,16.5,0,24,D
"Wellington, Kelburn Aws",2022-12-15,4.2,NA,14.6,0,24,D
"Wellington, Kelburn Aws",2022-12-16,4.2,NA,14.5,0,24,D
"Wellington, Kelburn Aws",2022-12-17,2.6,NA,16,0,24,D
Ashburton Aero Aws,2022-12-15,0,NA,119.2,0,24,D
