Station information:,,,,,,,
Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
Auckland Aero,2/4/2022,0,-,73.6,0,24,D
"Auckland, Henderson North",2/4/2022,0,-,64.5,0,24,D
"Auckland, Mangere 2 Ews",2/4/2022,0,-,80.2,0,24,D
"Auckland, Motat Ews",2/4/2022,0,-,67.3,0,24,D
"Auckland, North Shore Albany Ews",2/4/2022,0,-,44.1,0,24,D
"Auckland, Whenuapai Aws",2/4/2022,0,-,72,0,24,D
Leigh 2 Ews,2/4/2022,0,-,42.7,0,24,D
Pukekohe Ews,2/4/2022,0,-,-,-,24,D
Reefton Ews,2/4/2022,0,-,99.2,0,24,D
Warkworth Ews,2/4/2022,0,-,38.9,0,24,D
Auckland Aero,3/4/2022,0.2,-,76,0,24,D
"Auckland, Henderson North",3/4/2022,0,-,66.6,0,24,D
"Auckland, Mangere 2 Ews",3/4/2022,0,-,82.4,0,24,D
"Auckland, Motat Ews",3/4/2022,0,-,69.4,0,24,D
"Auckland, North Shore Albany Ews",3/4/2022,0,-,46.2,0,24,D
"Auckland, Whenuapai Aws",3/4/2022,0,-,74.1,0,24,D
Leigh 2 Ews,3/4/2022,0,-,45.7,0,24,D
Pukekohe Ews,3/4/2022,0,-,-,-,24,D
Reefton Ews,3/4/2022,0,-,100.2,0,24,D
Warkworth Ews,3/4/2022,0,-,41.9,0,24,D
Auckland Aero,4/4/2022,0,-,78.6,0,24,D
"Auckland, Henderson North",4/4/2022,0,-,68.8,0,24,D
"Auckland, Mangere 2 Ews",4/4/2022,0,-,84.5,0,24,D
"Auckland, Motat Ews",4/4/2022,0,-,71.6,0,24,D
"Auckland, North Shore Albany Ews",4/4/2022,0,-,48.2,0,24,D
"Auckland, Whenuapai Aws",4/4/2022,0.1,-,76,0,24,D
Leigh 2 Ews,4/4/2022,0,-,48.7,0,24,D
Pukekohe Ews,4/4/2022,0,-,-,-,24,D
Reefton Ews,4/4/2022,0,-,101.2,0,24,D
Warkworth Ews,4/4/2022,0,-,44.9,0,24,D
Auckland Aero,5/4/2022,0.2,-,80.8,0,24,D
"Auckland, Henderson North",5/4/2022,0,-,70.9,0,24,D
"Auckland, Mangere 2 Ews",5/4/2022,0,-,86.5,0,24,D
"Auckland, Motat Ews",5/4/2022,0,-,73.7,0,24,D
"Auckland, North Shore Albany Ews",5/4/2022,0,-,50.3,0,24,D
"Auckland, Whenuapai Aws",5/4/2022,0.1,-,78,0,24,D
Leigh 2 Ews,5/4/2022,0,-,51.8,0,24,D
Pukekohe Ews,5/4/2022,0,-,-,-,24,D
Reefton Ews,5/4/2022,0,-,102.1,0,24,D
Warkworth Ews,5/4/2022,0,-,48,0,24,D
Auckland Aero,6/4/2022,5.4,-,77.8,0,24,D
"Auckland, Henderson North",6/4/2022,10.4,-,62.7,0,24,D
"Auckland, Mangere 2 Ews",6/4/2022,3.8,-,84.7,0,24,D
"Auckland, Motat Ews",6/4/2022,1,-,74.9,0,24,D
"Auckland, North Shore Albany Ews",6/4/2022,2.2,-,50.1,0,24,D
"Auckland, Whenuapai Aws",6/4/2022,2.9,-,77,0,24,D
Leigh 2 Ews,6/4/2022,0.4,-,54.4,0,24,D
Pukekohe Ews,6/4/2022,13.4,-,-,-,24,D
Reefton Ews,6/4/2022,5.6,-,97.5,0,24,D
Warkworth Ews,6/4/2022,4.6,-,46.4,0,24,D
Auckland Aero,7/4/2022,0.4,-,79.9,0,24,D
"Auckland, Henderson North",7/4/2022,1.2,-,63.6,0,24,D
"Auckland, Mangere 2 Ews",7/4/2022,0.6,-,86.1,0,24,D
"Auckland, Motat Ews",7/4/2022,0,-,77,0,24,D
"Auckland, North Shore Albany Ews",7/4/2022,1.2,-,51,0,24,D
"Auckland, Whenuapai Aws",7/4/2022,0.3,-,78.7,0,24,D
Leigh 2 Ews,7/4/2022,2.8,-,54.6,0,24,D
Manukau Heads Ews,7/4/2022,1,-,-,-,24,D
Pukekohe Ews,7/4/2022,4.4,-,-,-,24,D
Reefton Ews,7/4/2022,15,-,83.5,0,24,D
Warkworth Ews,7/4/2022,3.6,-,45.8,0,24,D
Auckland Aero,8/4/2022,0,-,82.3,0,24,D
"Auckland, Henderson North",8/4/2022,0,-,65.7,0,24,D
"Auckland, Mangere 2 Ews",8/4/2022,0,-,88.1,0,24,D
"Auckland, Motat Ews",8/4/2022,0,-,79.1,0,24,D
"Auckland, North Shore Albany Ews",8/4/2022,0,-,53,0,24,D
"Auckland, Whenuapai Aws",8/4/2022,0,-,80.7,0,24,D
Leigh 2 Ews,8/4/2022,0.2,-,57.4,0,24,D
Manukau Heads Ews,8/4/2022,0,-,-,-,24,D
Pukekohe Ews,8/4/2022,0,-,-,-,24,D
Reefton Ews,8/4/2022,0,-,84.8,0,24,D
Warkworth Ews,8/4/2022,1.2,-,47.6,0,24,D
Auckland Aero,9/4/2022,0,-,84.7,0,24,D
"Auckland, Henderson North",9/4/2022,0,-,67.9,0,24,D
"Auckland, Mangere 2 Ews",9/4/2022,0,-,90.1,0,24,D
"Auckland, Motat Ews",9/4/2022,0,-,81.1,0,24,D
"Auckland, North Shore Albany Ews",9/4/2022,0,-,55.1,0,24,D
"Auckland, Whenuapai Aws",9/4/2022,0.1,-,82.5,0,24,D
Leigh 2 Ews,9/4/2022,0,-,60.4,0,24,D
Manukau Heads Ews,9/4/2022,0.2,-,-,-,24,D
Pukekohe Ews,9/4/2022,0,-,-,-,24,D
Reefton Ews,9/4/2022,0,-,86.1,0,24,D
Warkworth Ews,9/4/2022,0,-,50.6,0,24,D
Auckland Aero,10/4/2022,0,-,86.9,0,24,D
"Auckland, Henderson North",10/4/2022,0,-,70,0,24,D
"Auckland, Mangere 2 Ews",10/4/2022,0,-,91.9,0,24,D
"Auckland, Motat Ews",10/4/2022,0,-,83.1,0,24,D
"Auckland, North Shore Albany Ews",10/4/2022,0,-,57.1,0,24,D
"Auckland, Whenuapai Aws",10/4/2022,0,-,84.3,0,24,D
Leigh 2 Ews,10/4/2022,0,-,63.4,0,24,D
Manukau Heads Ews,10/4/2022,0,-,-,-,24,D
Pukekohe Ews,10/4/2022,0,-,-,-,24,D
Reefton Ews,10/4/2022,0,-,87.3,0,24,D
Warkworth Ews,10/4/2022,0,-,53.6,0,24,D
Auckland Aero,11/4/2022,0.2,-,88.9,0,24,D
"Auckland, Henderson North",11/4/2022,0,-,72.2,0,24,D
"Auckland, Mangere 2 Ews",11/4/2022,0,-,93.7,0,24,D
"Auckland, Motat Ews",11/4/2022,0,-,85,0,24,D
"Auckland, North Shore Albany Ews",11/4/2022,0,-,59.2,0,24,D
"Auckland, Whenuapai Aws",11/4/2022,0,-,86.1,0,24,D
Leigh 2 Ews,11/4/2022,0,-,66.4,0,24,D
Manukau Heads Ews,11/4/2022,0,-,-,-,24,D
Pukekohe Ews,11/4/2022,0,-,-,-,24,D
Reefton Ews,11/4/2022,0,-,88.6,0,24,D
Warkworth Ews,11/4/2022,0,-,56.6,0,24,D
Auckland Aero,12/4/2022,0,-,91,0,24,D
"Auckland, Henderson North",12/4/2022,0,-,74.3,0,24,D
"Auckland, Mangere 2 Ews",12/4/2022,0.2,-,95.3,0,24,D
"Auckland, Motat Ews",12/4/2022,0,-,86.9,0,24,D
"Auckland, North Shore Albany Ews",12/4/2022,0,-,61.2,0,24,D
"Auckland, Whenuapai Aws",12/4/2022,0.4,-,87.4,0,24,D
Leigh 2 Ews,12/4/2022,0.2,-,69.2,0,24,D
Manukau Heads Ews,12/4/2022,0.8,-,-,-,24,D
Pukekohe Ews,12/4/2022,0,-,-,-,24,D
Reefton Ews,12/4/2022,0.8,-,89,0,24,D
Warkworth Ews,12/4/2022,0.2,-,59.4,0,24,D
Auckland Aero,13/04/2022,5.8,-,87.2,0,24,D
"Auckland, Henderson North",13/04/2022,5.5,-,71,0,24,D
"Auckland, Mangere 2 Ews",13/04/2022,5,-,92,0,24,D
"Auckland, Motat Ews",13/04/2022,5,-,83.7,0,24,D
"Auckland, North Shore Albany Ews",13/04/2022,4.4,-,58.9,0,24,D
"Auckland, Whenuapai Aws",13/04/2022,4,-,85.2,0,24,D
Leigh 2 Ews,13/04/2022,23.8,-,48.4,0,24,D
Manukau Heads Ews,13/04/2022,1.4,-,-,-,24,D
Pukekohe Ews,13/04/2022,3.6,-,-,-,24,D
Reefton Ews,13/04/2022,10.4,-,79.8,0,24,D
Warkworth Ews,13/04/2022,21.8,-,40.6,0,24,D
Auckland Aero,14/04/2022,0,-,89.4,0,24,D
"Auckland, Henderson North",14/04/2022,0.2,-,72.9,0,24,D
"Auckland, Mangere 2 Ews",14/04/2022,0,-,93.8,0,24,D
"Auckland, Motat Ews",14/04/2022,0,-,85.6,0,24,D
"Auckland, North Shore Albany Ews",14/04/2022,0,-,60.9,0,24,D
"Auckland, Whenuapai Aws",14/04/2022,0,-,86.9,0,24,D
Leigh 2 Ews,14/04/2022,0.2,-,51.2,0,24,D
Manukau Heads Ews,14/04/2022,0,-,-,-,24,D
Pukekohe Ews,14/04/2022,0,-,-,-,24,D
Reefton Ews,14/04/2022,0,-,81.1,0,24,D
Warkworth Ews,14/04/2022,0,-,43.6,0,24,D
Auckland Aero,15/04/2022,0,-,91.5,0,24,D
"Auckland, Henderson North",15/04/2022,0,-,75.1,0,24,D
"Auckland, Mangere 2 Ews",15/04/2022,0,-,95.5,0,24,D
"Auckland, Motat Ews",15/04/2022,0,-,87.4,0,24,D
"Auckland, North Shore Albany Ews",15/04/2022,0,-,63,0,24,D
"Auckland, Whenuapai Aws",15/04/2022,0,-,88.7,0,24,D
Leigh 2 Ews,15/04/2022,0,-,54.3,0,24,D
Manukau Heads Ews,15/04/2022,0,-,-,-,24,D
Pukekohe Ews,15/04/2022,0,-,-,-,24,D
Reefton Ews,15/04/2022,0,-,82.5,0,24,D
Warkworth Ews,15/04/2022,0,-,46.7,0,24,D
Auckland Aero,16/04/2022,0,-,93.5,0,24,D
"Auckland, Henderson North",16/04/2022,0,-,77.2,0,24,D
"Auckland, Mangere 2 Ews",16/04/2022,0,-,97.2,0,24,D
"Auckland, Motat Ews",16/04/2022,0,-,89.2,0,24,D
"Auckland, North Shore Albany Ews",16/04/2022,0,-,65,0,24,D
"Auckland, Whenuapai Aws",16/04/2022,0,-,90.3,0,24,D
Leigh 2 Ews,16/04/2022,0,-,57.3,0,24,D
Manukau Heads Ews,16/04/2022,0,-,-,-,24,D
Pukekohe Ews,16/04/2022,0,-,-,-,24,D
Reefton Ews,16/04/2022,0,-,83.8,0,24,D
Warkworth Ews,16/04/2022,0,-,49.7,0,24,D
Auckland Aero,17/04/2022,0,-,95.4,0,24,D
"Auckland, Henderson North",17/04/2022,0,-,79.3,0,24,D
"Auckland, Mangere 2 Ews",17/04/2022,0,-,98.9,0,24,D
"Auckland, Motat Ews",17/04/2022,0,-,90.9,0,24,D
"Auckland, North Shore Albany Ews",17/04/2022,0,-,67.1,0,24,D
"Auckland, Whenuapai Aws",17/04/2022,0.1,-,91.9,0,24,D
Leigh 2 Ews,17/04/2022,0,-,60.3,0,24,D
Manukau Heads Ews,17/04/2022,0,-,-,-,24,D
Pukekohe Ews,17/04/2022,0,-,-,-,24,D
Reefton Ews,17/04/2022,0,-,85.1,0,24,D
Warkworth Ews,17/04/2022,0,-,52.7,0,24,D
Auckland Aero,18/04/2022,1.6,-,95.7,0,24,D
"Auckland, Henderson North",18/04/2022,2.1,-,79.2,0,24,D
"Auckland, Mangere 2 Ews",18/04/2022,0.8,-,99.6,0,24,D
"Auckland, Motat Ews",18/04/2022,1,-,91.6,0,24,D
"Auckland, North Shore Albany Ews",18/04/2022,1.2,-,67.9,0,24,D
"Auckland, Whenuapai Aws",18/04/2022,1.7,-,91.8,0,24,D
Leigh 2 Ews,18/04/2022,2,-,61.3,0,24,D
Manukau Heads Ews,18/04/2022,3.4,-,-,-,24,D
Pukekohe Ews,18/04/2022,2.4,-,-,-,24,D
Reefton Ews,18/04/2022,0,-,86.4,0,24,D
Warkworth Ews,18/04/2022,7,-,48.7,0,24,D
Auckland Aero,19/04/2022,2.6,-,95,0,24,D
"Auckland, Henderson North",19/04/2022,10.6,-,70.7,0,24,D
"Auckland, Mangere 2 Ews",19/04/2022,2,-,99.2,0,24,D
"Auckland, Motat Ews",19/04/2022,5.6,-,87.7,0,24,D
"Auckland, North Shore Albany Ews",19/04/2022,11,-,59,0,24,D
"Auckland, Whenuapai Aws",19/04/2022,13.3,-,80,0,24,D
Leigh 2 Ews,19/04/2022,13,-,51.3,0,24,D
Manukau Heads Ews,19/04/2022,3.8,-,-,-,24,D
Pukekohe Ews,19/04/2022,1.2,-,-,-,24,D
Reefton Ews,19/04/2022,0,-,87.6,0,24,D
Warkworth Ews,19/04/2022,35.6,-,16.1,0,24,D
Auckland Aero,20/04/2022,0,-,96.9,0,24,D
"Auckland, Henderson North",20/04/2022,8.1,-,64.7,0,24,D
"Auckland, Mangere 2 Ews",20/04/2022,0,-,100.8,0,24,D
"Auckland, Motat Ews",20/04/2022,5.4,-,84.1,0,24,D
"Auckland, North Shore Albany Ews",20/04/2022,12.4,-,48.6,0,24,D
"Auckland, Whenuapai Aws",20/04/2022,9.1,-,72.9,0,24,D
Leigh 2 Ews,20/04/2022,7.8,-,46.5,0,24,D
Manukau Heads Ews,20/04/2022,4.2,-,-,-,24,D
Pukekohe Ews,20/04/2022,0,-,-,-,24,D
Reefton Ews,20/04/2022,9.8,-,79,0,24,D
Warkworth Ews,20/04/2022,14.6,-,4.5,0,24,D
Auckland Aero,21/04/2022,4.6,-,94.1,0,24,D
"Auckland, Henderson North",21/04/2022,1.9,-,64.9,0,24,D
"Auckland, Mangere 2 Ews",21/04/2022,1.8,-,100.5,0,24,D
"Auckland, Motat Ews",21/04/2022,1.4,-,84.6,0,24,D
"Auckland, North Shore Albany Ews",21/04/2022,1.2,-,49.5,0,24,D
"Auckland, Whenuapai Aws",21/04/2022,3.4,-,71.5,0,24,D
Leigh 2 Ews,21/04/2022,0.2,-,49.3,0,24,D
Manukau Heads Ews,21/04/2022,0.4,-,-,-,24,D
Pukekohe Ews,21/04/2022,2.2,-,-,-,24,D
Reefton Ews,21/04/2022,30.8,-,49.6,0,24,D
Warkworth Ews,21/04/2022,4.2,-,3.3,0,24,D
Auckland Aero,22/04/2022,0.2,-,95.8,0,24,D
"Auckland, Henderson North",22/04/2022,0.7,-,66.4,0,24,D
"Auckland, Mangere 2 Ews",22/04/2022,0.2,-,101.8,0,24,D
"Auckland, Motat Ews",22/04/2022,0.2,-,86.3,0,24,D
"Auckland, North Shore Albany Ews",22/04/2022,1.6,-,49.9,0,24,D
"Auckland, Whenuapai Aws",22/04/2022,0.7,-,72.9,0,24,D
Leigh 2 Ews,22/04/2022,4.4,-,47.9,0,24,D
Manukau Heads Ews,22/04/2022,0,-,-,-,24,D
Pukekohe Ews,22/04/2022,0,-,-,-,24,D
Reefton Ews,22/04/2022,22.2,-,28.9,0,24,D
Warkworth Ews,22/04/2022,1.8,-,4.5,0,24,D
Auckland Aero,23/04/2022,1.2,-,96.5,0,24,D
"Auckland, Henderson North",23/04/2022,8.7,-,59.8,0,24,D
"Auckland, Mangere 2 Ews",23/04/2022,2.2,-,101.1,0,24,D
"Auckland, Motat Ews",23/04/2022,3.8,-,84.3,0,24,D
"Auckland, North Shore Albany Ews",23/04/2022,1.6,-,50.4,0,24,D
"Auckland, Whenuapai Aws",23/04/2022,2.6,-,72.3,0,24,D
Leigh 2 Ews,23/04/2022,0.6,-,50.3,0,24,D
Manukau Heads Ews,23/04/2022,6.2,-,-,-,24,D
Pukekohe Ews,23/04/2022,1.4,-,-,-,24,D
Reefton Ews,23/04/2022,3.4,-,27,0,24,D
Warkworth Ews,23/04/2022,0.4,-,7.1,0,24,D
Auckland Aero,24/04/2022,2.2,-,96.1,0,24,D
"Auckland, Henderson North",24/04/2022,3.2,-,58.8,0,24,D
"Auckland, Mangere 2 Ews",24/04/2022,0.8,-,101.9,0,24,D
"Auckland, Motat Ews",24/04/2022,3,-,83.2,0,24,D
"Auckland, North Shore Albany Ews",24/04/2022,1.2,-,51.2,0,24,D
"Auckland, Whenuapai Aws",24/04/2022,2.1,-,72.3,0,24,D
Leigh 2 Ews,24/04/2022,1.4,-,51.9,0,24,D
Manukau Heads Ews,24/04/2022,7.4,-,-,-,24,D
Pukekohe Ews,24/04/2022,0.2,-,-,-,24,D
Reefton Ews,24/04/2022,3,-,25.4,0,24,D
Warkworth Ews,24/04/2022,0.6,-,9.5,0,24,D
Auckland Aero,25/04/2022,6.6,-,91.4,0,24,D
"Auckland, Henderson North",25/04/2022,9.9,-,51,0,24,D
"Auckland, Mangere 2 Ews",25/04/2022,3,-,100.4,0,24,D
"Auckland, Motat Ews",25/04/2022,6.8,-,78.3,0,24,D
"Auckland, North Shore Albany Ews",25/04/2022,7.8,-,45.5,0,24,D
"Auckland, Whenuapai Aws",25/04/2022,7.5,-,66.8,0,24,D
Leigh 2 Ews,25/04/2022,1.6,-,53.4,0,24,D
Manukau Heads Ews,25/04/2022,5,-,-,-,24,D
Pukekohe Ews,25/04/2022,4,-,-,-,24,D
Reefton Ews,25/04/2022,6.4,-,20.5,0,24,D
Warkworth Ews,25/04/2022,5.4,-,7.2,0,24,D
Auckland Aero,26/04/2022,0,-,93.4,0,24,D
"Auckland, Henderson North",26/04/2022,0.3,-,52.9,0,24,D
"Auckland, Mangere 2 Ews",26/04/2022,0,-,101.9,0,24,D
"Auckland, Motat Ews",26/04/2022,0,-,80.3,0,24,D
"Auckland, North Shore Albany Ews",26/04/2022,0,-,47.5,0,24,D
"Auckland, Whenuapai Aws",26/04/2022,0,-,68.9,0,24,D
Leigh 2 Ews,26/04/2022,1.6,-,54.8,0,24,D
Manukau Heads Ews,26/04/2022,0,-,-,-,24,D
Pukekohe Ews,26/04/2022,0,-,-,-,24,D
Reefton Ews,26/04/2022,0,-,22,0,24,D
Warkworth Ews,26/04/2022,1.2,-,9,0,24,D
Auckland Aero,27/04/2022,0,-,95.4,0,24,D
"Auckland, Henderson North",27/04/2022,0,-,55,0,24,D
"Auckland, Mangere 2 Ews",27/04/2022,0.2,-,103.2,0,24,D
"Auckland, Motat Ews",27/04/2022,0,-,82.3,0,24,D
"Auckland, North Shore Albany Ews",27/04/2022,0,-,49.6,0,24,D
"Auckland, Whenuapai Aws",27/04/2022,0,-,70.9,0,24,D
Leigh 2 Ews,27/04/2022,0.2,-,57.6,0,24,D
Manukau Heads Ews,27/04/2022,0.6,-,-,-,24,D
Pukekohe Ews,27/04/2022,0,-,-,-,24,D
Reefton Ews,27/04/2022,0,-,23.5,0,24,D
Warkworth Ews,27/04/2022,0,-,12,0,24,D
Auckland Aero,28/04/2022,0,-,97.2,0,24,D
"Auckland, Henderson North",28/04/2022,0.1,-,57.1,0,24,D
"Auckland, Mangere 2 Ews",28/04/2022,0,-,104.6,0,24,D
"Auckland, Motat Ews",28/04/2022,0,-,84.3,0,24,D
"Auckland, North Shore Albany Ews",28/04/2022,0,-,51.6,0,24,D
"Auckland, Whenuapai Aws",28/04/2022,0,-,73,0,24,D
Leigh 2 Ews,28/04/2022,0,-,60.6,0,24,D
Manukau Heads Ews,28/04/2022,0,-,-,-,24,D
Pukekohe Ews,28/04/2022,0,-,-,-,24,D
Reefton Ews,28/04/2022,0,-,24.9,0,24,D
Warkworth Ews,28/04/2022,0,-,15,0,24,D
Auckland Aero,29/04/2022,0.2,-,98.9,0,24,D
"Auckland, Henderson North",29/04/2022,0,-,59.2,0,24,D
"Auckland, Mangere 2 Ews",29/04/2022,0,-,106.1,0,24,D
"Auckland, Motat Ews",29/04/2022,0,-,86.1,0,24,D
"Auckland, North Shore Albany Ews",29/04/2022,0.2,-,53.5,0,24,D
"Auckland, Whenuapai Aws",29/04/2022,0,-,75,0,24,D
Leigh 2 Ews,29/04/2022,0,-,63.6,0,24,D
Manukau Heads Ews,29/04/2022,0,-,-,-,24,D
Pukekohe Ews,29/04/2022,0,-,-,-,24,D
Reefton Ews,29/04/2022,0,-,26.4,0,24,D
Warkworth Ews,29/04/2022,1.8,-,16.2,0,24,D
Auckland Aero,30/04/2022,0,-,100.6,0,24,D
"Auckland, Henderson North",30/04/2022,0,-,61.4,0,24,D
"Auckland, Mangere 2 Ews",30/04/2022,0,-,107.4,0,24,D
"Auckland, Motat Ews",30/04/2022,0,-,88,0,24,D
"Auckland, North Shore Albany Ews",30/04/2022,0,-,55.5,0,24,D
"Auckland, Whenuapai Aws",30/04/2022,0,-,77.1,0,24,D
Leigh 2 Ews,30/04/2022,0,-,66.6,0,24,D
Manukau Heads Ews,30/04/2022,0,-,-,-,24,D
Pukekohe Ews,30/04/2022,0,-,-,-,24,D
Reefton Ews,30/04/2022,0,-,27.9,0,24,D
Warkworth Ews,30/04/2022,0.6,-,18.6,0,24,D
Auckland Aero,1/5/2022,2.6,-,99.7,0,24,D
"Auckland, Henderson North",1/5/2022,0.6,-,62.9,0,24,D
"Auckland, Mangere 2 Ews",1/5/2022,2,-,106.7,0,24,D
"Auckland, Motat Ews",1/5/2022,0,-,89.8,0,24,D
"Auckland, North Shore Albany Ews",1/5/2022,1.8,-,55.8,0,24,D
"Auckland, Whenuapai Aws",1/5/2022,0.7,-,78.4,0,24,D
Leigh 2 Ews,1/5/2022,0,-,69.6,0,24,D
Manukau Heads Ews,1/5/2022,0.4,-,-,-,24,D
Pukekohe Ews,1/5/2022,0,-,-,-,24,D
Reefton Ews,1/5/2022,0.2,-,29.2,0,24,D
Warkworth Ews,1/5/2022,0.2,-,21.4,0,24,D
Auckland Aero,2/5/2022,0,-,100.6,0,24,D
"Auckland, Henderson North",2/5/2022,0.5,-,63.5,0,24,D
"Auckland, Mangere 2 Ews",2/5/2022,0,-,107.4,0,24,D
"Auckland, Motat Ews",2/5/2022,0.4,-,90.3,0,24,D
"Auckland, North Shore Albany Ews",2/5/2022,2.6,-,54.3,0,24,D
"Auckland, Whenuapai Aws",2/5/2022,0.2,-,79.2,0,24,D
Leigh 2 Ews,2/5/2022,0,-,71.6,0,24,D
Manukau Heads Ews,2/5/2022,0,-,-,-,24,D
Pukekohe Ews,2/5/2022,0,-,-,-,24,D
Reefton Ews,2/5/2022,17.4,-,12.3,0,24,D
Warkworth Ews,2/5/2022,0,-,23.4,0,24,D
Auckland Aero,3/5/2022,0.2,-,101.3,0,24,D
"Auckland, Henderson North",3/5/2022,0,-,64.6,0,24,D
"Auckland, Mangere 2 Ews",3/5/2022,0,-,108.1,0,24,D
"Auckland, Motat Ews",3/5/2022,0,-,91.1,0,24,D
"Auckland, North Shore Albany Ews",3/5/2022,0,-,55.4,0,24,D
"Auckland, Whenuapai Aws",3/5/2022,0,-,80.3,0,24,D
Leigh 2 Ews,3/5/2022,0,-,73.5,0,24,D
Manukau Heads Ews,3/5/2022,0,-,-,-,24,D
Pukekohe Ews,3/5/2022,0,-,-,-,24,D
Reefton Ews,3/5/2022,3.8,-,9,0,24,D
Warkworth Ews,3/5/2022,0,-,25.3,0,24,D
Auckland Aero,4/5/2022,0.2,-,102,0,24,D
"Auckland, Henderson North",4/5/2022,0,-,65.7,0,24,D
"Auckland, Mangere 2 Ews",4/5/2022,0,-,108.8,0,24,D
"Auckland, Motat Ews",4/5/2022,0,-,92,0,24,D
"Auckland, North Shore Albany Ews",4/5/2022,0,-,56.5,0,24,D
"Auckland, Whenuapai Aws",4/5/2022,0,-,81.3,0,24,D
Leigh 2 Ews,4/5/2022,0,-,75.5,0,24,D
Manukau Heads Ews,4/5/2022,0,-,-,-,24,D
Pukekohe Ews,4/5/2022,0,-,-,-,24,D
Reefton Ews,4/5/2022,0.2,-,9.3,0,24,D
Warkworth Ews,4/5/2022,0,-,27.3,0,24,D
Auckland Aero,5/5/2022,0.2,-,102.6,0,24,D
"Auckland, Henderson North",5/5/2022,0,-,66.8,0,24,D
"Auckland, Mangere 2 Ews",5/5/2022,0.2,-,109.3,0,24,D
"Auckland, Motat Ews",5/5/2022,0,-,92.8,0,24,D
"Auckland, North Shore Albany Ews",5/5/2022,0,-,57.6,0,24,D
"Auckland, Whenuapai Aws",5/5/2022,0,-,82.3,0,24,D
Leigh 2 Ews,5/5/2022,0.6,-,76.8,0,24,D
Manukau Heads Ews,5/5/2022,0,-,-,-,24,D
Pukekohe Ews,5/5/2022,0,-,-,-,24,D
Reefton Ews,5/5/2022,0,-,9.7,0,24,D
Warkworth Ews,5/5/2022,0,-,29.3,0,24,D
Auckland Aero,6/5/2022,0.2,-,103.3,0,24,D
"Auckland, Henderson North",6/5/2022,0,-,67.9,0,24,D
"Auckland, Mangere 2 Ews",6/5/2022,0,-,110,0,24,D
"Auckland, Motat Ews",6/5/2022,0,-,93.7,0,24,D
"Auckland, North Shore Albany Ews",6/5/2022,0,-,58.7,0,24,D
"Auckland, Whenuapai Aws",6/5/2022,0,-,83.3,0,24,D
Leigh 2 Ews,6/5/2022,0.6,-,78.2,0,24,D
Manukau Heads Ews,6/5/2022,0,-,-,-,24,D
Pukekohe Ews,6/5/2022,0,-,-,-,24,D
Reefton Ews,6/5/2022,0,-,10.2,0,24,D
Warkworth Ews,6/5/2022,0.8,-,30.4,0,24,D
Auckland Aero,7/5/2022,0.2,-,103.9,0,24,D
"Auckland, Henderson North",7/5/2022,0,-,69,0,24,D
"Auckland, Mangere 2 Ews",7/5/2022,0,-,110.6,0,24,D
"Auckland, Motat Ews",7/5/2022,0,-,94.5,0,24,D
"Auckland, North Shore Albany Ews",7/5/2022,0,-,59.8,0,24,D
"Auckland, Whenuapai Aws",7/5/2022,0.2,-,84.1,0,24,D
Leigh 2 Ews,7/5/2022,0,-,80,0,24,D
Manukau Heads Ews,7/5/2022,0,-,-,-,24,D
Pukekohe Ews,7/5/2022,0,-,-,-,24,D
Reefton Ews,7/5/2022,0,-,10.7,0,24,D
Warkworth Ews,7/5/2022,0,-,32.4,0,24,D
Auckland Aero,8/5/2022,0.2,-,104.5,0,24,D
"Auckland, Henderson North",8/5/2022,0,-,70.1,0,24,D
"Auckland, Mangere 2 Ews",8/5/2022,0,-,111.3,0,24,D
"Auckland, Motat Ews",8/5/2022,0,-,95.3,0,24,D
"Auckland, North Shore Albany Ews",8/5/2022,0,-,60.9,0,24,D
"Auckland, Whenuapai Aws",8/5/2022,0.1,-,85,0,24,D
Leigh 2 Ews,8/5/2022,0,-,81.9,0,24,D
Manukau Heads Ews,8/5/2022,0,-,-,-,24,D
Pukekohe Ews,8/5/2022,0,-,-,-,24,D
Reefton Ews,8/5/2022,0,-,11.2,0,24,D
Warkworth Ews,8/5/2022,0,-,34.3,0,24,D
Auckland Aero,9/5/2022,0,-,105.4,0,24,D
"Auckland, Henderson North",9/5/2022,0,-,71.2,0,24,D
"Auckland, Mangere 2 Ews",9/5/2022,0,-,111.9,0,24,D
"Auckland, Motat Ews",9/5/2022,0,-,96.1,0,24,D
"Auckland, North Shore Albany Ews",9/5/2022,0,-,62,0,24,D
"Auckland, Whenuapai Aws",9/5/2022,0,-,85.9,0,24,D
Leigh 2 Ews,9/5/2022,0,-,83.6,0,24,D
Manukau Heads Ews,9/5/2022,0,-,-,-,24,D
Pukekohe Ews,9/5/2022,0,-,-,-,24,D
Reefton Ews,9/5/2022,33,-,0,21.3,24,D
Warkworth Ews,9/5/2022,0,-,36.3,0,24,D
Auckland Aero,10/5/2022,7.4,-,98.8,0,24,D
"Auckland, Henderson North",10/5/2022,7.7,-,64.6,0,24,D
"Auckland, Mangere 2 Ews",10/5/2022,6.4,-,106.1,0,24,D
"Auckland, Motat Ews",10/5/2022,2.6,-,94.3,0,24,D
"Auckland, North Shore Albany Ews",10/5/2022,4,-,59.1,0,24,D
