Station information:,,,,,,,
Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
"Wellington, Greta Point Cws",10/8/2021,5.6,-,0,4.3,24,D
"Wellington, Kelburn 2",10/8/2021,4,-,0,2.7,24,D
"Wellington, Kelburn Aws",10/8/2021,4.2,-,0,2.9,24,D
Baring Head,11/8/2021,0,-,2,0,24,D
Blenheim Aero Aws,11/8/2021,0,-,2.4,0,24,D
Blenheim Research Ews,11/8/2021,0,-,2.4,0,24,D
Brothers Island Aws,11/8/2021,0,-,1.5,0,24,D
Cape Campbell Aws,11/8/2021,0,-,2.2,0,24,D
Levin Aws,11/8/2021,0,-,1,0,24,D
Levin Ews,11/8/2021,0,-,1,0,24,D
Mana Island Aws,11/8/2021,0,-,1,0,24,D
Martinborough Ews,11/8/2021,0,-,1.2,0,24,D
Masterton Aero Aws,11/8/2021,0,-,1,0,24,D
Masterton Ews,11/8/2021,0,-,0.9,0,24,D
"Masterton, Te Ore Ore Cws",11/8/2021,0,-,0.9,0,24,D
"Masterton, Te Ore Ore Srig",11/8/2021,0,-,1.8,0,24,D
Maungaraki 3,11/8/2021,0,-,1.1,0,24,D
Ngawi Aws,11/8/2021,0,-,1.2,0,24,D
Paraparaumu Aero,11/8/2021,0,0,2.5,0,24,D
Paraparaumu Aero Aws,11/8/2021,0,-,1.2,0,24,D
Paraparaumu Ews,11/8/2021,0,-,1.2,0,24,D
"Porirua, Elsdon Park Aws",11/8/2021,0.2,-,0.8,0,24,D
Stephens Island Aws,11/8/2021,0,-,-,-,24,D
"Upper Hutt, Trentham Ews",11/8/2021,0.2,-,0.8,0,24,D
Wellington Aero,11/8/2021,0,-,1.3,0,24,D
"Wellington, Greta Point Cws",11/8/2021,0,-,1.3,0,24,D
"Wellington, Kelburn 2",11/8/2021,0,-,1.3,0,24,D
"Wellington, Kelburn Aws",11/8/2021,0.2,-,1.1,0,24,D
Baring Head,12/8/2021,0,-,3.3,0,24,D
Blenheim Aero Aws,12/8/2021,0,-,3.6,0,24,D
Blenheim Research Ews,12/8/2021,0,-,3.6,0,24,D
Brothers Island Aws,12/8/2021,0,-,2.5,0,24,D
Cape Campbell Aws,12/8/2021,0,-,3.4,0,24,D
Levin Aws,12/8/2021,0,-,2.1,0,24,D
Levin Ews,12/8/2021,0,-,2,0,24,D
Mana Island Aws,12/8/2021,0,-,2.1,0,24,D
Martinborough Ews,12/8/2021,0,-,2.4,0,24,D
Masterton Aero Aws,12/8/2021,0.2,-,1.8,0,24,D
Masterton Ews,12/8/2021,0,-,1.8,0,24,D
"Masterton, Te Ore Ore Cws",12/8/2021,0,-,1.8,0,24,D
"Masterton, Te Ore Ore Srig",12/8/2021,0.2,-,2.5,0,24,D
Maungaraki 3,12/8/2021,0,-,2.1,0,24,D
Ngawi Aws,12/8/2021,0,-,2.4,0,24,D
Paraparaumu Aero,12/8/2021,0,0,3.7,0,24,D
Paraparaumu Aero Aws,12/8/2021,0.2,-,2.3,0,24,D
Paraparaumu Ews,12/8/2021,0,-,2.5,0,24,D
"Porirua, Elsdon Park Aws",12/8/2021,0.2,-,1.7,0,24,D
Stephens Island Aws,12/8/2021,0,-,-,-,24,D
"Upper Hutt, Trentham Ews",12/8/2021,0,-,1.7,0,24,D
Wellington Aero,12/8/2021,0,-,2.6,0,24,D
"Wellington, Greta Point Cws",12/8/2021,0,-,2.6,0,24,D
"Wellington, Kelburn 2",12/8/2021,0,-,2.6,0,24,D
"Wellington, Kelburn Aws",12/8/2021,0,-,2.4,0,24,D
Baring Head,13/08/2021,2.6,-,1.9,0,24,D
Blenheim Aero Aws,13/08/2021,1.2,-,3.6,0,24,D
Blenheim Research Ews,13/08/2021,0.6,-,4.2,0,24,D
Brothers Island Aws,13/08/2021,8.6,-,0,5,24,D
Cape Campbell Aws,13/08/2021,0,-,4.6,0,24,D
Levin Aws,13/08/2021,5,-,0,1.9,24,D
Levin Ews,13/08/2021,4.2,-,0,1.1,24,D
Mana Island Aws,13/08/2021,3,-,0.1,0,24,D
Martinborough Ews,13/08/2021,1.4,-,2.2,0,24,D
Masterton Aero Aws,13/08/2021,4.8,-,0,2,24,D
Masterton Ews,13/08/2021,1.8,-,0.9,0,24,D
"Masterton, Te Ore Ore Cws",13/08/2021,1.8,-,0.9,0,24,D
"Masterton, Te Ore Ore Srig",13/08/2021,1.8,-,1.6,0,24,D
Maungaraki 3,13/08/2021,9.8,-,0,6.6,24,D
Ngawi Aws,13/08/2021,1.2,-,2.4,0,24,D
Paraparaumu Aero,13/08/2021,5.2,1,0,0.3,24,D
Paraparaumu Aero Aws,13/08/2021,5.4,-,0,1.9,24,D
Paraparaumu Ews,13/08/2021,5,-,0,1.3,24,D
"Porirua, Elsdon Park Aws",13/08/2021,4.8,-,0,2.1,24,D
Stephens Island Aws,13/08/2021,1,-,-,-,24,D
"Upper Hutt, Trentham Ews",13/08/2021,8.6,-,0,5.9,24,D
Wellington Aero,13/08/2021,12.9,-,0,9,24,D
"Wellington, Greta Point Cws",13/08/2021,9.6,-,0,5.7,24,D
"Wellington, Kelburn 2",13/08/2021,15,-,0,11.1,24,D
"Wellington, Kelburn Aws",13/08/2021,14.4,-,0,10.7,24,D
Baring Head,14/08/2021,3.2,-,0,0,24,D
Blenheim Aero Aws,14/08/2021,0.4,-,4.4,0,24,D
Blenheim Research Ews,14/08/2021,0.2,-,5.2,0,24,D
Brothers Island Aws,14/08/2021,5.2,-,0,4.2,24,D
Cape Campbell Aws,14/08/2021,3.6,-,2.2,0,24,D
Levin Aws,14/08/2021,1.8,-,0,0.8,24,D
Levin Ews,14/08/2021,2,-,0,1,24,D
Mana Island Aws,14/08/2021,0.2,-,1,0,24,D
Martinborough Ews,14/08/2021,1,-,2.4,0,24,D
Masterton Aero Aws,14/08/2021,6.8,-,0,5.8,24,D
Masterton Ews,14/08/2021,4.6,-,0,2.8,24,D
"Masterton, Te Ore Ore Cws",14/08/2021,3.6,-,0,1.8,24,D
"Masterton, Te Ore Ore Srig",14/08/2021,1.8,-,0.7,0,24,D
Maungaraki 3,14/08/2021,0.8,-,0.3,0,24,D
Ngawi Aws,14/08/2021,5,-,0,1.4,24,D
Paraparaumu Aero,14/08/2021,0.3,0,0.9,0,24,D
Paraparaumu Aero Aws,14/08/2021,0.4,-,0.8,0,24,D
Paraparaumu Ews,14/08/2021,0.2,-,1,0,24,D
"Porirua, Elsdon Park Aws",14/08/2021,0.6,-,0.4,0,24,D
Stephens Island Aws,14/08/2021,0,-,-,-,24,D
"Upper Hutt, Trentham Ews",14/08/2021,0.6,-,0.4,0,24,D
Wellington Aero,14/08/2021,2,-,0,0.7,24,D
"Wellington, Greta Point Cws",14/08/2021,4.4,-,0,3.1,24,D
"Wellington, Kelburn 2",14/08/2021,1.4,-,0,0.1,24,D
"Wellington, Kelburn Aws",14/08/2021,1.4,-,0,0.1,24,D
Baring Head,15/08/2021,0,-,1.3,0,24,D
Blenheim Aero Aws,15/08/2021,0,-,5.5,0,24,D
Blenheim Research Ews,15/08/2021,0,-,6.3,0,24,D
Brothers Island Aws,15/08/2021,0,-,1,0,24,D
Cape Campbell Aws,15/08/2021,0.2,-,3.1,0,24,D
Levin Aws,15/08/2021,0,-,1,0,24,D
Levin Ews,15/08/2021,0,-,1,0,24,D
Mana Island Aws,15/08/2021,1.2,-,0.8,0,24,D
Martinborough Ews,15/08/2021,3.4,-,0.2,0,24,D
Masterton Aero Aws,15/08/2021,2.8,-,0,1.8,24,D
Masterton Ews,15/08/2021,1.2,-,0,0.3,24,D
"Masterton, Te Ore Ore Cws",15/08/2021,2,-,0,1.1,24,D
"Masterton, Te Ore Ore Srig",15/08/2021,1.6,-,0,0,24,D
Maungaraki 3,15/08/2021,1.6,-,0,0.3,24,D
Ngawi Aws,15/08/2021,0.2,-,1,0,24,D
Paraparaumu Aero,15/08/2021,0,0,2.2,0,24,D
Paraparaumu Aero Aws,15/08/2021,0,-,2.1,0,24,D
Paraparaumu Ews,15/08/2021,0,-,2.3,0,24,D
"Porirua, Elsdon Park Aws",15/08/2021,0.6,-,0.9,0,24,D
Stephens Island Aws,15/08/2021,0,-,-,-,24,D
"Upper Hutt, Trentham Ews",15/08/2021,2.2,-,0,0.9,24,D
Wellington Aero,15/08/2021,1.5,-,0,0.2,24,D
"Wellington, Greta Point Cws",15/08/2021,2.2,-,0,0.9,24,D
"Wellington, Kelburn 2",15/08/2021,2.4,-,0,1.1,24,D
"Wellington, Kelburn Aws",15/08/2021,2.4,-,0,1.1,24,D
Baring Head,16/08/2021,0,-,2.6,0,24,D
Blenheim Aero Aws,16/08/2021,0,-,6.7,0,24,D
Blenheim Research Ews,16/08/2021,0,-,7.5,0,24,D
Brothers Island Aws,16/08/2021,0,-,2.1,0,24,D
Cape Campbell Aws,16/08/2021,0,-,4.3,0,24,D
Levin Aws,16/08/2021,2,-,0.1,0,24,D
Levin Ews,16/08/2021,2.6,-,0,0.6,24,D
Mana Island Aws,16/08/2021,0,-,1.9,0,24,D
Martinborough Ews,16/08/2021,0,-,1.4,0,24,D
Masterton Aero Aws,16/08/2021,0,-,1,0,24,D
Masterton Ews,16/08/2021,0,-,0.9,0,24,D
"Masterton, Te Ore Ore Cws",16/08/2021,0,-,0.9,0,24,D
"Masterton, Te Ore Ore Srig",16/08/2021,0,-,0.9,0,24,D
Maungaraki 3,16/08/2021,0,-,1.1,0,24,D
Ngawi Aws,16/08/2021,0,-,2.2,0,24,D
Paraparaumu Aero,16/08/2021,0.1,1,3.3,0,24,D
Paraparaumu Aero Aws,16/08/2021,0,-,3.3,0,24,D
Paraparaumu Ews,16/08/2021,0.2,-,3.3,0,24,D
"Porirua, Elsdon Park Aws",16/08/2021,0,-,1.9,0,24,D
Stephens Island Aws,16/08/2021,0,-,-,-,24,D
"Upper Hutt, Trentham Ews",16/08/2021,0,-,1,0,24,D
Wellington Aero,16/08/2021,0,-,1.3,0,24,D
"Wellington, Greta Point Cws",16/08/2021,0,-,1.3,0,24,D
"Wellington, Kelburn 2",16/08/2021,0,-,1.3,0,24,D
"Wellington, Kelburn Aws",16/08/2021,0,-,1.3,0,24,D
Baring Head,17/08/2021,3.6,-,0.3,0,24,D
Blenheim Aero Aws,17/08/2021,19,-,0,11.1,24,D
Blenheim Research Ews,17/08/2021,2.6,-,6.1,0,24,D
Brothers Island Aws,17/08/2021,10,-,0,6.9,24,D
Cape Campbell Aws,17/08/2021,0.4,-,5.1,0,24,D
Levin Aws,17/08/2021,5.2,-,0,4.1,24,D
Levin Ews,17/08/2021,4.6,-,0,3.6,24,D
Mana Island Aws,17/08/2021,15.6,-,0,12.7,24,D
Martinborough Ews,17/08/2021,12.6,-,0,10,24,D
Masterton Aero Aws,17/08/2021,3.2,-,0,1.2,24,D
Masterton Ews,17/08/2021,2.2,-,0,0.4,24,D
"Masterton, Te Ore Ore Cws",17/08/2021,1.8,-,0,0,24,D
"Masterton, Te Ore Ore Srig",17/08/2021,2.4,-,0,0.6,24,D
Maungaraki 3,17/08/2021,18.7,-,0,16.6,24,D
Ngawi Aws,17/08/2021,0.2,-,3.2,0,24,D
Paraparaumu Aero,17/08/2021,21.8,1,0,17.3,24,D
Paraparaumu Aero Aws,17/08/2021,20.8,-,0,16.3,24,D
Paraparaumu Ews,17/08/2021,20.6,-,0,16.1,24,D
"Porirua, Elsdon Park Aws",17/08/2021,19.8,-,0,16.8,24,D
Stephens Island Aws,17/08/2021,11.8,-,-,-,24,D
"Upper Hutt, Trentham Ews",17/08/2021,35.8,-,0,33.9,24,D
Wellington Aero,17/08/2021,7.9,-,0,5.3,24,D
"Wellington, Greta Point Cws",17/08/2021,6.8,-,0,4.2,24,D
"Wellington, Kelburn 2",17/08/2021,11.2,-,0,8.6,24,D
"Wellington, Kelburn Aws",17/08/2021,10.6,-,0,8,24,D
Baring Head,18/08/2021,6.8,-,0,5.2,24,D
Blenheim Aero Aws,18/08/2021,5.4,-,0,4.2,24,D
Blenheim Research Ews,18/08/2021,1.8,-,5.5,0,24,D
Brothers Island Aws,18/08/2021,6.2,-,0,5.2,24,D
Cape Campbell Aws,18/08/2021,3,-,3.3,0,24,D
Levin Aws,18/08/2021,49.4,-,0,48.4,24,D
Levin Ews,18/08/2021,48,-,0,47,24,D
Mana Island Aws,18/08/2021,9.6,-,0,8.6,24,D
Martinborough Ews,18/08/2021,16,-,0,14.8,24,D
Masterton Aero Aws,18/08/2021,19.6,-,0,18.6,24,D
Masterton Ews,18/08/2021,16,-,0,15.1,24,D
"Masterton, Te Ore Ore Cws",18/08/2021,17.8,-,0,16.9,24,D
"Masterton, Te Ore Ore Srig",18/08/2021,7.4,-,0,6.5,24,D
Maungaraki 3,18/08/2021,11.6,-,0,10.5,24,D
Ngawi Aws,18/08/2021,6.2,-,0,1.8,24,D
Paraparaumu Aero,18/08/2021,13.8,1,0,12.6,24,D
Paraparaumu Aero Aws,18/08/2021,13.2,-,0,12,24,D
Paraparaumu Ews,18/08/2021,13.4,-,0,12.2,24,D
"Porirua, Elsdon Park Aws",18/08/2021,12,-,0,11,24,D
Stephens Island Aws,18/08/2021,10.2,-,-,-,24,D
"Upper Hutt, Trentham Ews",18/08/2021,31,-,0,30,24,D
Wellington Aero,18/08/2021,15.1,-,0,13.8,24,D
"Wellington, Greta Point Cws",18/08/2021,9.8,-,0,8.5,24,D
"Wellington, Kelburn 2",18/08/2021,11.6,-,0,10.3,24,D
"Wellington, Kelburn Aws",18/08/2021,10.8,-,0,9.5,24,D
Baring Head,19/08/2021,0.8,-,0.5,0,24,D
Blenheim Aero Aws,19/08/2021,0.8,-,0.4,0,24,D
Blenheim Research Ews,19/08/2021,4.2,-,2.5,0,24,D
Brothers Island Aws,19/08/2021,0.2,-,0.8,0,24,D
Cape Campbell Aws,19/08/2021,7.4,-,0,2.9,24,D
Levin Aws,19/08/2021,8.2,-,0,7.2,24,D
Levin Ews,19/08/2021,12.2,-,0,11.2,24,D
Mana Island Aws,19/08/2021,0.2,-,0.8,0,24,D
Martinborough Ews,19/08/2021,2.6,-,0,1.4,24,D
Masterton Aero Aws,19/08/2021,3.2,-,0,2.2,24,D
Masterton Ews,19/08/2021,2.4,-,0,1.5,24,D
"Masterton, Te Ore Ore Cws",19/08/2021,1.4,-,0,0.5,24,D
"Masterton, Te Ore Ore Srig",19/08/2021,1.2,-,0,0.3,24,D
Maungaraki 3,19/08/2021,2.8,-,0,1.7,24,D
Ngawi Aws,19/08/2021,2.2,-,0,1,24,D
Paraparaumu Aero,19/08/2021,0.3,0,0.9,0,24,D
Paraparaumu Aero Aws,19/08/2021,0.4,-,0.8,0,24,D
Paraparaumu Ews,19/08/2021,0.2,-,1,0,24,D
"Porirua, Elsdon Park Aws",19/08/2021,0.6,-,0.4,0,24,D
Stephens Island Aws,19/08/2021,2.6,-,-,-,24,D
"Upper Hutt, Trentham Ews",19/08/2021,3,-,0,2,24,D
Wellington Aero,19/08/2021,1.7,-,0,0.4,24,D
"Wellington, Greta Point Cws",19/08/2021,3,-,0,1.7,24,D
"Wellington, Kelburn 2",19/08/2021,4.2,-,0,2.9,24,D
"Wellington, Kelburn Aws",19/08/2021,3.8,-,0,2.5,24,D
Baring Head,20/08/2021,0.2,-,1.6,0,24,D
Blenheim Aero Aws,20/08/2021,0,-,1.6,0,24,D
Blenheim Research Ews,20/08/2021,0,-,3.7,0,24,D
Brothers Island Aws,20/08/2021,0,-,1.9,0,24,D
Cape Campbell Aws,20/08/2021,0,-,1.2,0,24,D
Levin Aws,20/08/2021,0,-,1,0,24,D
Levin Ews,20/08/2021,0.2,-,0.8,0,24,D
Mana Island Aws,20/08/2021,0,-,1.9,0,24,D
Martinborough Ews,20/08/2021,0,-,1.2,0,24,D
Masterton Aero Aws,20/08/2021,0,-,1,0,24,D
Masterton Ews,20/08/2021,0,-,0.9,0,24,D
"Masterton, Te Ore Ore Cws",20/08/2021,0,-,0.9,0,24,D
"Masterton, Te Ore Ore Srig",20/08/2021,0,-,0.9,0,24,D
Maungaraki 3,20/08/2021,0,-,1.1,0,24,D
Ngawi Aws,20/08/2021,0,-,1.2,0,24,D
Paraparaumu Aero,20/08/2021,0,0,2.2,0,24,D
Paraparaumu Aero Aws,20/08/2021,0,-,2.1,0,24,D
Paraparaumu Ews,20/08/2021,0,-,2.3,0,24,D
"Porirua, Elsdon Park Aws",20/08/2021,0,-,1.5,0,24,D
Stephens Island Aws,20/08/2021,0,-,-,-,24,D
"Upper Hutt, Trentham Ews",20/08/2021,0,-,1,0,24,D
Wellington Aero,20/08/2021,0,-,1.3,0,24,D
"Wellington, Greta Point Cws",20/08/2021,0,-,1.3,0,24,D
"Wellington, Kelburn 2",20/08/2021,0,-,1.3,0,24,D
"Wellington, Kelburn Aws",20/08/2021,0,-,1.3,0,24,D
Baring Head,21/08/2021,0,-,2.9,0,24,D
Blenheim Aero Aws,21/08/2021,1.2,-,1.6,0,24,D
Blenheim Research Ews,21/08/2021,0.2,-,4.7,0,24,D
Brothers Island Aws,21/08/2021,0.2,-,2.7,0,24,D
Cape Campbell Aws,21/08/2021,0.2,-,2.2,0,24,D
Levin Aws,21/08/2021,0,-,2.1,0,24,D
Levin Ews,21/08/2021,0,-,1.8,0,24,D
Mana Island Aws,21/08/2021,0,-,2.9,0,24,D
Martinborough Ews,21/08/2021,0.8,-,1.6,0,24,D
Masterton Aero Aws,21/08/2021,3.2,-,0,1.2,24,D
Masterton Ews,21/08/2021,3.4,-,0,1.6,24,D
"Masterton, Te Ore Ore Cws",21/08/2021,1.8,-,0,0,24,D
"Masterton, Te Ore Ore Srig",21/08/2021,2.2,-,0,0.4,24,D
Maungaraki 3,21/08/2021,0.4,-,1.7,0,24,D
Ngawi Aws,21/08/2021,0.4,-,2,0,24,D
Paraparaumu Aero,21/08/2021,0,0,3.4,0,24,D
Paraparaumu Aero Aws,21/08/2021,0,-,3.3,0,24,D
Paraparaumu Ews,21/08/2021,0,-,3.5,0,24,D
"Porirua, Elsdon Park Aws",21/08/2021,0.4,-,2.1,0,24,D
Stephens Island Aws,21/08/2021,0,-,-,-,24,D
"Upper Hutt, Trentham Ews",21/08/2021,0,-,1.9,0,24,D
Wellington Aero,21/08/2021,0.3,-,2.3,0,24,D
"Wellington, Greta Point Cws",21/08/2021,0.8,-,1.8,0,24,D
"Wellington, Kelburn 2",21/08/2021,3.2,-,0,0.6,24,D
"Wellington, Kelburn Aws",21/08/2021,3.2,-,0,0.6,24,D
Baring Head,22/08/2021,0,-,4.1,0,24,D
Blenheim Aero Aws,22/08/2021,0.2,-,2.6,0,24,D
Blenheim Research Ews,22/08/2021,0,-,5.9,0,24,D
Brothers Island Aws,22/08/2021,0,-,3.8,0,24,D
Cape Campbell Aws,22/08/2021,0,-,3.4,0,24,D
Levin Aws,22/08/2021,0.2,-,2.9,0,24,D
Levin Ews,22/08/2021,0,-,2.9,0,24,D
Mana Island Aws,22/08/2021,0,-,4,0,24,D
Martinborough Ews,22/08/2021,0,-,2.8,0,24,D
Masterton Aero Aws,22/08/2021,0,-,1,0,24,D
Masterton Ews,22/08/2021,0,-,0.9,0,24,D
"Masterton, Te Ore Ore Cws",22/08/2021,0,-,0.9,0,24,D
"Masterton, Te Ore Ore Srig",22/08/2021,0,-,0.9,0,24,D
Maungaraki 3,22/08/2021,0,-,2.8,0,24,D
Ngawi Aws,22/08/2021,0,-,3.2,0,24,D
Paraparaumu Aero,22/08/2021,0,0,4.6,0,24,D
Paraparaumu Aero Aws,22/08/2021,0,-,4.5,0,24,D
Paraparaumu Ews,22/08/2021,0,-,4.7,0,24,D
"Porirua, Elsdon Park Aws",22/08/2021,0.2,-,3,0,24,D
Stephens Island Aws,22/08/2021,0,-,-,-,24,D
"Upper Hutt, Trentham Ews",22/08/2021,0,-,2.9,0,24,D
Wellington Aero,22/08/2021,0,-,3.6,0,24,D
"Wellington, Greta Point Cws",22/08/2021,0,-,3.1,0,24,D
"Wellington, Kelburn 2",22/08/2021,0,-,1.3,0,24,D
"Wellington, Kelburn Aws",22/08/2021,0,-,1.3,0,24,D
Baring Head,23/08/2021,0,-,5.4,0,24,D
Blenheim Aero Aws,23/08/2021,0,-,3.8,0,24,D
Blenheim Research Ews,23/08/2021,0.2,-,6.9,0,24,D
Brothers Island Aws,23/08/2021,0.2,-,4.6,0,24,D
Cape Campbell Aws,23/08/2021,0,-,4.6,0,24,D
Levin Aws,23/08/2021,0,-,4,0,24,D
Levin Ews,23/08/2021,0,-,3.9,0,24,D
Mana Island Aws,23/08/2021,0,-,5,0,24,D
Martinborough Ews,23/08/2021,0,-,4,0,24,D
Masterton Aero Aws,23/08/2021,0,-,2,0,24,D
Masterton Ews,23/08/2021,0,-,1.8,0,24,D
"Masterton, Te Ore Ore Cws",23/08/2021,0,-,1.8,0,24,D
"Masterton, Te Ore Ore Srig",23/08/2021,0,-,1.8,0,24,D
Maungaraki 3,23/08/2021,0,-,3.9,0,24,D
Ngawi Aws,23/08/2021,0,-,4.4,0,24,D
Paraparaumu Aero,23/08/2021,0,0,5.8,0,24,D
Paraparaumu Aero Aws,23/08/2021,0,-,5.7,0,24,D
Paraparaumu Ews,23/08/2021,0,-,5.9,0,24,D
"Porirua, Elsdon Park Aws",23/08/2021,0,-,4,0,24,D
Stephens Island Aws,23/08/2021,0,-,-,-,24,D
"Upper Hutt, Trentham Ews",23/08/2021,0,-,3.8,0,24,D
Wellington Aero,23/08/2021,0,-,4.8,0,24,D
"Wellington, Greta Point Cws",23/08/2021,0,-,4.3,0,24,D
"Wellington, Kelburn 2",23/08/2021,0,-,2.6,0,24,D
"Wellington, Kelburn Aws",23/08/2021,0,-,2.6,0,24,D
Baring Head,24/08/2021,0,-,6.7,0,24,D
Blenheim Aero Aws,24/08/2021,0,-,4.9,0,24,D
Blenheim Research Ews,24/08/2021,0,-,8.1,0,24,D
Brothers Island Aws,24/08/2021,0,-,5.7,0,24,D
Cape Campbell Aws,24/08/2021,0,-,5.8,0,24,D
Levin Aws,24/08/2021,0,-,5,0,24,D
Levin Ews,24/08/2021,0,-,4.9,0,24,D
Mana Island Aws,24/08/2021,0,-,6.1,0,24,D
Martinborough Ews,24/08/2021,0,-,5.2,0,24,D
Masterton Aero Aws,24/08/2021,0.2,-,2.8,0,24,D
Masterton Ews,24/08/2021,0,-,2.7,0,24,D
"Masterton, Te Ore Ore Cws",24/08/2021,0,-,2.7,0,24,D
"Masterton, Te Ore Ore Srig",24/08/2021,0,-,2.7,0,24,D
Maungaraki 3,24/08/2021,0,-,5,0,24,D
Ngawi Aws,24/08/2021,0,-,5.6,0,24,D
Paraparaumu Aero,24/08/2021,0,0,7.1,0,24,D
Paraparaumu Aero Aws,24/08/2021,0,-,7,0,24,D
Paraparaumu Ews,24/08/2021,0,-,7.2,0,24,D
"Porirua, Elsdon Park Aws",24/08/2021,0,-,5.1,0,24,D
Stephens Island Aws,24/08/2021,0,-,-,-,24,D
"Upper Hutt, Trentham Ews",24/08/2021,0,-,4.8,0,24,D
Wellington Aero,24/08/2021,0,-,6.1,0,24,D
"Wellington, Greta Point Cws",24/08/2021,0,-,5.6,0,24,D
"Wellington, Kelburn 2",24/08/2021,0,-,3.9,0,24,D
"Wellington, Kelburn Aws",24/08/2021,0,-,3.9,0,24,D
Baring Head,25/08/2021,0,-,8,0,24,D
Blenheim Aero Aws,25/08/2021,0,-,6.1,0,24,D
Blenheim Research Ews,25/08/2021,0,-,9.2,0,24,D
Brothers Island Aws,25/08/2021,0,-,6.7,0,24,D
Cape Campbell Aws,25/08/2021,0,-,6.9,0,24,D
Levin Aws,25/08/2021,0,-,6.1,0,24,D
Levin Ews,25/08/2021,0,-,5.9,0,24,D
Mana Island Aws,25/08/2021,0,-,7.1,0,24,D
Martinborough Ews,25/08/2021,0,-,6.4,0,24,D
Masterton Aero Aws,25/08/2021,0,-,3.7,0,24,D
Masterton Ews,25/08/2021,0,-,3.6,0,24,D
"Masterton, Te Ore Ore Cws",25/08/2021,0,-,3.6,0,24,D
"Masterton, Te Ore Ore Srig",25/08/2021,0,-,3.6,0,24,D
Maungaraki 3,25/08/2021,0,-,6,0,24,D
Ngawi Aws,25/08/2021,0,-,6.8,0,24,D
Paraparaumu Aero,25/08/2021,0,0,8.3,0,24,D
Paraparaumu Aero Aws,25/08/2021,0,-,8.2,0,24,D
Paraparaumu Ews,25/08/2021,0,-,8.4,0,24,D
"Porirua, Elsdon Park Aws",25/08/2021,0,-,6.1,0,24,D
Stephens Island Aws,25/08/2021,0.4,-,-,-,24,D
"Upper Hutt, Trentham Ews",25/08/2021,0,-,5.7,0,24,D
Wellington Aero,25/08/2021,0,-,7.4,0,24,D
"Wellington, Greta Point Cws",25/08/2021,0,-,6.9,0,24,D
"Wellington, Kelburn 2",25/08/2021,0,-,5.1,0,24,D
"Wellington, Kelburn Aws",25/08/2021,0,-,5.1,0,24,D
Baring Head,26/08/2021,0,-,9.3,0,24,D
Blenheim Aero Aws,26/08/2021,0,-,7.3,0,24,D
Blenheim Research Ews,26/08/2021,0,-,10.4,0,24,D
Brothers Island Aws,26/08/2021,0.2,-,7.6,0,24,D
Cape Campbell Aws,26/08/2021,0,-,8.1,0,24,D
Levin Aws,26/08/2021,0,-,7.1,0,24,D
Levin Ews,26/08/2021,0,-,7,0,24,D
Mana Island Aws,26/08/2021,0,-,8.2,0,24,D
Martinborough Ews,26/08/2021,0,-,7.6,0,24,D
Masterton Aero Aws,26/08/2021,0,-,4.7,0,24,D
Masterton Ews,26/08/2021,0,-,4.5,0,24,D
"Masterton, Te Ore Ore Cws",26/08/2021,0,-,4.5,0,24,D
"Masterton, Te Ore Ore Srig",26/08/2021,0,-,4.5,0,24,D
Maungaraki 3,26/08/2021,0,-,7.1,0,24,D
Ngawi Aws,26/08/2021,0,-,8,0,24,D
Paraparaumu Aero,26/08/2021,0.1,0,9.4,0,24,D
Paraparaumu Aero Aws,26/08/2021,0,-,9.4,0,24,D
Paraparaumu Ews,26/08/2021,0,-,9.6,0,24,D
"Porirua, Elsdon Park Aws",26/08/2021,0,-,7.2,0,24,D
Stephens Island Aws,26/08/2021,0,-,-,-,24,D
"Upper Hutt, Trentham Ews",26/08/2021,0,-,6.7,0,24,D
Wellington Aero,26/08/2021,0,-,8.7,0,24,D
"Wellington, Greta Point Cws",26/08/2021,0,-,8.2,0,24,D
"Wellington, Kelburn 2",26/08/2021,0,-,6.4,0,24,D
"Wellington, Kelburn Aws",26/08/2021,0,-,6.4,0,24,D
Baring Head,27/08/2021,0.4,-,10.2,0,24,D
Blenheim Aero Aws,27/08/2021,3,-,5.5,0,24,D
Blenheim Research Ews,27/08/2021,0.6,-,11,0,24,D
Brothers Island Aws,27/08/2021,5,-,3.6,0,24,D
Cape Campbell Aws,27/08/2021,0.4,-,8.9,0,24,D
Levin Aws,27/08/2021,5.2,-,3,0,24,D
Levin Ews,27/08/2021,4,-,4,0,24,D
Mana Island Aws,27/08/2021,4,-,5.2,0,24,D
Martinborough Ews,27/08/2021,3,-,5.8,0,24,D
Masterton Aero Aws,27/08/2021,3.2,-,2.5,0,24,D
Masterton Ews,27/08/2021,2.2,-,3.2,0,24,D
"Masterton, Te Ore Ore Cws",27/08/2021,2.4,-,3,0,24,D
"Masterton, Te Ore Ore Srig",27/08/2021,3,-,2.4,0,24,D
Maungaraki 3,27/08/2021,3.4,-,4.8,0,24,D
Ngawi Aws,27/08/2021,1.2,-,8,0,24,D
Paraparaumu Aero,27/08/2021,3.6,1,7,0,24,D
Paraparaumu Aero Aws,27/08/2021,3.4,-,7.2,0,24,D
Paraparaumu Ews,27/08/2021,2.8,-,8,0,24,D
"Porirua, Elsdon Park Aws",27/08/2021,3.6,-,4.6,0,24,D
Stephens Island Aws,27/08/2021,4.6,-,-,-,24,D
