Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
Dunedin (Musselburgh Ews),15752,I50954,-45.90129,170.5147,4,H,Niwa
Middlemarch Ews,18437,I50513,-45.51814,170.13561,213,H,Niwa
Ranfurly Ews,18593,I50115,-45.12427,170.10045,450,H,Niwa
Windsor Ews,18594,I50087,-45.00829,170.82281,81,H,Niwa
Green Island (Kaikorai Estuary),22692,I5094A,-45.915,170.407,27,T,N/A
Oamaru Aws,25937,I50194,-45.10148,170.95052,40,H,N/A
Balclutha (Telford Ews),26163,I69276,-46.29282,169.7315,11,H,Niwa
Reefton Ews,3925,F21182,-42.116,171.86,198,G,Niwa / West Coast Rural Fire Dis
Oamaru Ews,40986,I51003,-45.057,171.023,20,G,Niwa
Balclutha (Finegand Ews),45319,I69277,-46.273,169.739,6,H,Niwa
Melford Hills,5033,H40771,-44.759,170.773,441,G,N/A
Oamaru Airport Aws,5142,I41902,-44.97212,171.08108,30,H,Metservice
Islay Downs,5302,I50241,-45.249,170.459,360,G,N/A
Palmerston,5323,I50471,-45.47554,170.71444,21,H,N/A
Lee Flat,5335,I50701,-45.783,170.027,354,G,N/A
Long Beach,5354,I50765,-45.755,170.638,10,T,N/A
Mosgiel Town,5361,I50832,-45.873,170.33,8,G,N/A
Maungatua,5396,I50912,-45.91,170.149,25,G,N/A
Lauder Ews,5535,I59065,-45.0401,169.68419,375,H,Niwa
Glenledi Rd,5703,I60102,-46.175,170.083,61,G,N/A
Balclutha,5866,I69272,-46.238,169.749,12,G,N/A
Inchclutha (T'Graph Rd),5886,I69382,-46.302,169.824,8,G,N/A
Nugget Point Aws,5893,I69482,-46.44767,169.81215,131,H,Metservice
Dunedin Aero Aws,7339,I50922,-45.92675,170.19684,2,H,Metservice
"Note: Position precision types are: ""W"" = based on whole minutes"," ""T"" = estimated to tenth minute",,,,,,
G = derived from gridref ," ""E"" = error cases derived from gridref",,,,,,
22692,20211012:0800,26.6,-,19.2,0,24,D
25937,20211012:0800,19.2,-,20.5,0,24,D
26163,20211012:0800,14.2,-,17.7,0,24,D
3925,20211012:0800,34,-,0,28.1,24,D
40986,20211012:0800,14.8,-,88.9,0,24,D
5033,20211012:0800,28.7,-,-,-,24,D
5142,20211012:0800,0,-,-,-,24,D
5323,20211012:0800,26.3,-,14.7,0,24,D
5335,20211012:0800,36.9,-,0,0.8,24,D
5354,20211012:0800,27.4,-,14.8,0,24,D
5361,20211012:0800,31.8,-,12.4,0,24,D
5396,20211012:0800,33.5,-,0,6.9,24,D
5535,20211012:0800,18.4,-,76.5,0,24,D
5703,20211012:0800,25.3,-,6.2,0,24,D
5866,20211012:0800,18.8,-,9.2,0,24,D
5886,20211012:0800,17.2,-,9.2,0,24,D
5893,20211012:0800,11,-,19.1,0,24,D
7339,20211012:0800,29.6,-,3.9,0,24,D
15752,20211013:0800,3,-,27.5,0,24,D
18437,20211013:0800,3,-,63.2,0,24,D
18593,20211013:0800,6.4,-,77.8,0,24,D
18594,20211013:0800,0.4,-,84.6,0,24,D
22692,20211013:0800,4,-,18,0,24,D
25937,20211013:0800,0.4,-,22.3,0,24,D
26163,20211013:0800,6.4,-,13.6,0,24,D
3925,20211013:0800,4.6,-,0,2.2,24,D
40986,20211013:0800,5,-,85.6,0,24,D
5033,20211013:0800,0,-,-,-,24,D
5142,20211013:0800,0,-,-,-,24,D
5323,20211013:0800,6.8,-,10.1,0,24,D
5335,20211013:0800,17.9,-,0,15.1,24,D
5354,20211013:0800,9.8,-,7.8,0,24,D
5361,20211013:0800,12,-,3.2,0,24,D
5396,20211013:0800,10.5,-,0,7.7,24,D
5535,20211013:0800,18.8,-,60.5,0,24,D
5703,20211013:0800,4.2,-,4.8,0,24,D
5866,20211013:0800,4.6,-,6.9,0,24,D
5886,20211013:0800,5.2,-,6.3,0,24,D
5893,20211013:0800,0.8,-,20.6,0,24,D
7339,20211013:0800,9.8,-,0,3.1,24,D
15752,20211014:0800,1,-,29.3,0,24,D
18437,20211014:0800,0,-,66,0,24,D
18593,20211014:0800,0,-,80.4,0,24,D
18594,20211014:0800,0,-,86.8,0,24,D
22692,20211014:0800,0.5,-,20.3,0,24,D
25937,20211014:0800,0,-,24.4,0,24,D
26163,20211014:0800,0.4,-,15.6,0,24,D
3925,20211014:0800,0,-,2.4,0,24,D
40986,20211014:0800,0.2,-,87.2,0,24,D
5033,20211014:0800,0,-,-,-,24,D
5142,20211014:0800,0,-,-,-,24,D
5323,20211014:0800,0.6,-,11.6,0,24,D
5335,20211014:0800,2.3,-,0.5,0,24,D
5354,20211014:0800,1.7,-,8.9,0,24,D
5361,20211014:0800,3,-,2.9,0,24,D
5396,20211014:0800,3,-,0,0.2,24,D
5535,20211014:0800,0,-,63.3,0,24,D
5703,20211014:0800,1.3,-,6.2,0,24,D
5866,20211014:0800,0.4,-,8.9,0,24,D
5886,20211014:0800,0,-,8.7,0,24,D
5893,20211014:0800,4.4,-,18.6,0,24,D
7339,20211014:0800,1.8,-,1,0,24,D
15752,20211015:0800,0,-,32.1,0,24,D
18437,20211015:0800,0,-,68.8,0,24,D
18593,20211015:0800,0,-,83,0,24,D
18594,20211015:0800,0,-,89,0,24,D
22692,20211015:0800,0,-,23.1,0,24,D
25937,20211015:0800,0,-,26.5,0,24,D
26163,20211015:0800,0,-,17.9,0,24,D
3925,20211015:0800,0,-,4.8,0,24,D
40986,20211015:0800,0,-,89,0,24,D
5033,20211015:0800,0,-,-,-,24,D
5142,20211015:0800,0,-,-,-,24,D
5323,20211015:0800,0,-,13.7,0,24,D
5335,20211015:0800,0.2,-,3,0,24,D
5354,20211015:0800,0.1,-,11.6,0,24,D
5361,20211015:0800,0,-,5.7,0,24,D
5396,20211015:0800,0,-,2.8,0,24,D
5535,20211015:0800,0,-,66.1,0,24,D
5703,20211015:0800,0,-,9,0,24,D
5866,20211015:0800,0,-,11.2,0,24,D
5886,20211015:0800,0,-,11.1,0,24,D
5893,20211015:0800,2,-,18.9,0,24,D
7339,20211015:0800,0,-,3.7,0,24,D
15752,20211016:0800,0,-,34.9,0,24,D
18437,20211016:0800,0,-,71.6,0,24,D
18593,20211016:0800,0,-,85.4,0,24,D
18594,20211016:0800,0,-,91,0,24,D
22692,20211016:0800,0,-,25.9,0,24,D
25937,20211016:0800,0,-,28.7,0,24,D
26163,20211016:0800,0,-,20.3,0,24,D
3925,20211016:0800,0,-,7.3,0,24,D
40986,20211016:0800,0,-,90.8,0,24,D
5033,20211016:0800,0,-,-,-,24,D
5142,20211016:0800,0,-,-,-,24,D
5323,20211016:0800,0,-,15.9,0,24,D
5335,20211016:0800,0,-,5.8,0,24,D
5354,20211016:0800,0.2,-,14.2,0,24,D
5361,20211016:0800,0,-,8.5,0,24,D
5396,20211016:0800,0,-,5.5,0,24,D
5535,20211016:0800,0,-,68.9,0,24,D
5703,20211016:0800,0,-,11.8,0,24,D
5866,20211016:0800,0,-,13.6,0,24,D
5886,20211016:0800,0,-,13.4,0,24,D
5893,20211016:0800,0,-,21.3,0,24,D
7339,20211016:0800,0,-,6.5,0,24,D
15752,20211017:0800,0,-,37.7,0,24,D
18437,20211017:0800,0,-,74.3,0,24,D
18593,20211017:0800,0,-,87.8,0,24,D
18594,20211017:0800,0,-,93,0,24,D
22692,20211017:0800,0,-,28.7,0,24,D
25937,20211017:0800,0,-,30.8,0,24,D
26163,20211017:0800,0,-,22.7,0,24,D
3925,20211017:0800,19,-,0,9.3,24,D
40986,20211017:0800,0,-,92.4,0,24,D
5033,20211017:0800,0,-,-,-,24,D
5142,20211017:0800,0,-,-,-,24,D
5323,20211017:0800,0,-,18,0,24,D
5335,20211017:0800,0,-,8.6,0,24,D
5354,20211017:0800,0,-,17,0,24,D
5361,20211017:0800,0,-,11.2,0,24,D
5396,20211017:0800,0,-,8.3,0,24,D
5535,20211017:0800,0,-,71.7,0,24,D
5703,20211017:0800,0,-,14.5,0,24,D
5866,20211017:0800,0,-,16,0,24,D
5886,20211017:0800,0,-,15.8,0,24,D
5893,20211017:0800,0,-,23.7,0,24,D
7339,20211017:0800,0,-,9.2,0,24,D
15752,20211018:0800,0.6,-,39.9,0,24,D
18437,20211018:0800,0,-,77.1,0,24,D
18593,20211018:0800,0.2,-,89.9,0,24,D
18594,20211018:0800,0,-,95,0,24,D
22692,20211018:0800,2.7,-,28.8,0,24,D
25937,20211018:0800,0,-,33,0,24,D
26163,20211018:0800,0.4,-,24.6,0,24,D
3925,20211018:0800,41.4,-,0,39,24,D
40986,20211018:0800,0,-,94.1,0,24,D
5033,20211018:0800,0,-,-,-,24,D
5142,20211018:0800,0,-,-,-,24,D
5302,20211018:0800,34,-,29.5,0,216,D
5323,20211018:0800,0.4,-,19.7,0,24,D
5335,20211018:0800,1,-,10.4,0,24,D
5354,20211018:0800,1.1,-,18.7,0,24,D
5361,20211018:0800,3.2,-,10.8,0,24,D
5396,20211018:0800,2,-,9,0,24,D
5535,20211018:0800,0.8,-,73.7,0,24,D
5703,20211018:0800,1.3,-,16,0,24,D
5866,20211018:0800,1.1,-,17.2,0,24,D
5886,20211018:0800,0,-,18.2,0,24,D
5893,20211018:0800,1,-,25,0,24,D
7339,20211018:0800,0.8,-,11.2,0,24,D
15752,20211019:0800,1.8,-,40.9,0,24,D
18437,20211019:0800,0.8,-,79,0,24,D
18593,20211019:0800,0.6,-,91.5,0,24,D
18594,20211019:0800,0,-,96.9,0,24,D
22692,20211019:0800,4.2,-,27.4,0,24,D
25937,20211019:0800,0,-,35.1,0,24,D
26163,20211019:0800,0.8,-,26.2,0,24,D
3925,20211019:0800,1.8,-,0.6,0,24,D
40986,20211019:0800,0,-,95.7,0,24,D
5033,20211019:0800,0,-,-,-,24,D
5142,20211019:0800,0,-,-,-,24,D
5302,20211019:0800,3.5,-,28.7,0,24,D
5323,20211019:0800,0,-,21.9,0,24,D
5335,20211019:0800,3.7,-,9.4,0,24,D
5354,20211019:0800,0.3,-,21.2,0,24,D
5361,20211019:0800,3,-,10.5,0,24,D
5396,20211019:0800,4.5,-,7.3,0,24,D
5535,20211019:0800,0.2,-,76.2,0,24,D
5703,20211019:0800,7.9,-,10.8,0,24,D
5866,20211019:0800,3.5,-,16.1,0,24,D
5886,20211019:0800,0,-,20.5,0,24,D
5893,20211019:0800,2.8,-,24.6,0,24,D
7339,20211019:0800,3.6,-,10.3,0,24,D
15752,20211020:0800,2.2,-,41.5,0,24,D
18437,20211020:0800,0,-,81.6,0,24,D
18593,20211020:0800,0.6,-,93,0,24,D
18594,20211020:0800,2,-,96.7,0,24,D
22692,20211020:0800,0,-,30.2,0,24,D
25937,20211020:0800,0,-,37.2,0,24,D
26163,20211020:0800,1,-,27.6,0,24,D
3925,20211020:0800,0.4,-,2.6,0,24,D
40986,20211020:0800,1.2,-,96,0,24,D
5033,20211020:0800,4.3,-,-,-,24,D
5142,20211020:0800,0,-,-,-,24,D
5302,20211020:0800,0,-,31.5,0,24,D
5323,20211020:0800,0.2,-,23.8,0,24,D
5335,20211020:0800,1.3,-,10.9,0,24,D
5354,20211020:0800,0.4,-,23.6,0,24,D
5361,20211020:0800,0,-,13.3,0,24,D
5396,20211020:0800,1,-,9,0,24,D
5535,20211020:0800,2.4,-,76.6,0,24,D
5703,20211020:0800,1.3,-,12.3,0,24,D
5866,20211020:0800,0,-,18.5,0,24,D
5886,20211020:0800,0,-,22.9,0,24,D
5893,20211020:0800,0.2,-,26.8,0,24,D
7339,20211020:0800,0.4,-,12.7,0,24,D
15752,20211021:0800,0,-,44.3,0,24,D
18437,20211021:0800,0,-,84.2,0,24,D
18593,20211021:0800,0,-,95.1,0,24,D
18594,20211021:0800,0,-,98.5,0,24,D
22692,20211021:0800,0,-,32.9,0,24,D
25937,20211021:0800,0,-,39.4,0,24,D
3925,20211021:0800,0,-,5.1,0,24,D
40986,20211021:0800,0,-,97.6,0,24,D
5033,20211021:0800,0,-,-,-,24,D
5142,20211021:0800,0,-,-,-,24,D
5302,20211021:0800,0,-,34.2,0,24,D
5323,20211021:0800,0,-,25.9,0,24,D
5335,20211021:0800,0.1,-,13.6,0,24,D
5354,20211021:0800,0,-,26.3,0,24,D
5361,20211021:0800,0,-,16,0,24,D
5396,20211021:0800,0,-,11.8,0,24,D
5535,20211021:0800,0,-,79.3,0,24,D
5703,20211021:0800,0,-,15,0,24,D
5866,20211021:0800,0,-,20.8,0,24,D
5886,20211021:0800,0,-,25.3,0,24,D
5893,20211021:0800,0,-,29.1,0,24,D
7339,20211021:0800,0,-,15.4,0,24,D
15752,20211022:0800,0,-,47,0,24,D
18437,20211022:0800,0,-,86.6,0,24,D
18593,20211022:0800,0,-,97.1,0,24,D
18594,20211022:0800,0,-,100.2,0,24,D
22692,20211022:0800,0,-,35.7,0,24,D
25937,20211022:0800,0,-,41.5,0,24,D
3925,20211022:0800,0,-,7.5,0,24,D
40986,20211022:0800,0,-,99.1,0,24,D
5033,20211022:0800,0,-,-,-,24,D
5142,20211022:0800,0,-,-,-,24,D
5302,20211022:0800,0,-,36.9,0,24,D
5323,20211022:0800,0,-,28.1,0,24,D
5335,20211022:0800,0,-,16.4,0,24,D
5354,20211022:0800,0,-,29.1,0,24,D
5361,20211022:0800,0,-,18.8,0,24,D
5396,20211022:0800,0,-,14.5,0,24,D
5535,20211022:0800,0,-,82,0,24,D
5703,20211022:0800,0,-,17.8,0,24,D
5866,20211022:0800,0,-,23.2,0,24,D
5886,20211022:0800,0,-,27.6,0,24,D
5893,20211022:0800,0,-,31.5,0,24,D
7339,20211022:0800,0,-,18.2,0,24,D
15752,20211023:0800,0,-,49.8,0,24,D
18437,20211023:0800,0,-,88.9,0,24,D
18593,20211023:0800,0,-,99,0,24,D
18594,20211023:0800,0,-,101.9,0,24,D
22692,20211023:0800,0,-,38.5,0,24,D
25937,20211023:0800,0,-,43.6,0,24,D
3925,20211023:0800,0,-,9.9,0,24,D
40986,20211023:0800,0,-,100.5,0,24,D
5033,20211023:0800,0,-,-,-,24,D
5142,20211023:0800,0,-,-,-,24,D
5302,20211023:0800,0,-,39.7,0,24,D
5323,20211023:0800,0,-,30.2,0,24,D
5335,20211023:0800,0,-,19.1,0,24,D
5354,20211023:0800,0,-,31.9,0,24,D
5361,20211023:0800,0,-,21.5,0,24,D
5396,20211023:0800,0,-,17.3,0,24,D
5535,20211023:0800,0,-,84.5,0,24,D
5703,20211023:0800,0,-,20.5,0,24,D
5866,20211023:0800,0,-,25.6,0,24,D
5886,20211023:0800,0,-,30,0,24,D
5893,20211023:0800,0,-,33.9,0,24,D
7339,20211023:0800,0,-,20.9,0,24,D
15752,20211024:0800,0,-,52.6,0,24,D
18437,20211024:0800,0,-,91.2,0,24,D
18593,20211024:0800,0,-,100.9,0,24,D
18594,20211024:0800,0,-,103.6,0,24,D
22692,20211024:0800,0,-,41.3,0,24,D
25937,20211024:0800,0,-,45.8,0,24,D
3925,20211024:0800,0,-,12.3,0,24,D
40986,20211024:0800,0,-,101.9,0,24,D
5033,20211024:0800,0,-,-,-,24,D
5142,20211024:0800,0,-,-,-,24,D
5302,20211024:0800,0,-,42.4,0,24,D
5323,20211024:0800,0,-,32.3,0,24,D
5335,20211024:0800,0,-,21.9,0,24,D
5354,20211024:0800,0.1,-,34.6,0,24,D
5361,20211024:0800,0,-,24.3,0,24,D
5396,20211024:0800,0,-,20,0,24,D
5535,20211024:0800,0.2,-,86.7,0,24,D
5703,20211024:0800,0,-,23.3,0,24,D
5866,20211024:0800,0,-,27.9,0,24,D
5886,20211024:0800,0,-,32.3,0,24,D
5893,20211024:0800,0,-,36.2,0,24,D
7339,20211024:0800,0,-,23.7,0,24,D
15752,20211025:0800,0.6,-,54.8,0,24,D
18437,20211025:0800,0.2,-,93.2,0,24,D
18593,20211025:0800,2.2,-,100.5,0,24,D
18594,20211025:0800,0.6,-,104.5,0,24,D
22692,20211025:0800,0.1,-,44,0,24,D
25937,20211025:0800,0,-,47.9,0,24,D
3925,20211025:0800,0.2,-,14.6,0,24,D
40986,20211025:0800,0.2,-,103.1,0,24,D
5033,20211025:0800,0,-,-,-,24,D
5142,20211025:0800,0,-,-,-,24,D
5302,20211025:0800,2.4,-,42.7,0,24,D
5323,20211025:0800,2.8,-,31.7,0,24,D
5335,20211025:0800,0.3,-,24.4,0,24,D
5354,20211025:0800,0.4,-,37,0,24,D
5361,20211025:0800,0.2,-,26.8,0,24,D
5396,20211025:0800,0.4,-,22.4,0,24,D
5535,20211025:0800,1.2,-,87.9,0,24,D
5703,20211025:0800,0,-,26,0,24,D
5866,20211025:0800,0,-,30.3,0,24,D
5886,20211025:0800,0,-,34.7,0,24,D
5893,20211025:0800,1.4,-,37.2,0,24,D
7339,20211025:0800,0.2,-,26.3,0,24,D
15752,20211026:0800,0,-,57.6,0,24,D
18437,20211026:0800,0,-,95.3,0,24,D
18593,20211026:0800,0,-,102.3,0,24,D
18594,20211026:0800,0,-,106.1,0,24,D
22692,20211026:0800,0,-,46.8,0,24,D
25937,20211026:0800,0,-,50,0,24,D
3925,20211026:0800,0,-,17,0,24,D
40986,20211026:0800,0,-,104.4,0,24,D
5033,20211026:0800,0,-,-,-,24,D
5142,20211026:0800,0,-,-,-,24,D
5302,20211026:0800,0,-,45.5,0,24,D
5323,20211026:0800,0,-,33.8,0,24,D
5335,20211026:0800,0,-,27.2,0,24,D
5354,20211026:0800,0.3,-,39.5,0,24,D
5361,20211026:0800,0,-,29.6,0,24,D
5396,20211026:0800,0,-,25.2,0,24,D
5535,20211026:0800,2.4,-,87.8,0,24,D
5703,20211026:0800,0,-,28.8,0,24,D
5866,20211026:0800,0.7,-,32,0,24,D
5886,20211026:0800,0,-,37.1,0,24,D
5893,20211026:0800,0,-,39.6,0,24,D
7339,20211026:0800,0,-,29,0,24,D
15752,20211027:0800,5.6,-,54.8,0,24,D
18437,20211027:0800,9.4,-,87.9,0,24,D
18593,20211027:0800,6,-,98,0,24,D
18594,20211027:0800,1.2,-,106.4,0,24,D
22692,20211027:0800,7.6,-,42,0,24,D
25937,20211027:0800,0,-,52.2,0,24,D
3925,20211027:0800,10.6,-,8.8,0,24,D
40986,20211027:0800,0.6,-,105.1,0,24,D
5033,20211027:0800,4.9,-,-,-,24,D
5142,20211027:0800,0,-,-,-,24,D
5302,20211027:0800,9.9,-,38.3,0,24,D
5323,20211027:0800,7.2,-,28.7,0,24,D
5335,20211027:0800,3.6,-,26.3,0,24,D
5354,20211027:0800,10.8,-,31.5,0,24,D
5361,20211027:0800,7.6,-,24.8,0,24,D
5396,20211027:0800,3.4,-,24.5,0,24,D
5535,20211027:0800,11.6,-,78.5,0,24,D
5703,20211027:0800,3.9,-,27.7,0,24,D
5866,20211027:0800,0,-,34.3,0,24,D
5886,20211027:0800,0,-,39.4,0,24,D
5893,20211027:0800,0.8,-,41.1,0,24,D
7339,20211027:0800,2.6,-,29.2,0,24,D
15752,20211028:0800,1.4,-,56.2,0,24,D
18437,20211028:0800,0,-,90.2,0,24,D
18593,20211028:0800,0,-,99.9,0,24,D
18594,20211028:0800,0,-,107.9,0,24,D
22692,20211028:0800,1.5,-,43.3,0,24,D
25937,20211028:0800,0,-,54.3,0,24,D
3925,20211028:0800,0,-,11.2,0,24,D
40986,20211028:0800,0,-,106.4,0,24,D
5033,20211028:0800,0,-,-,-,24,D
5142,20211028:0800,0,-,-,-,24,D
5302,20211028:0800,9.4,-,31.7,0,24,D
5323,20211028:0800,1.7,-,29.2,0,24,D
5335,20211028:0800,9.3,-,19.8,0,24,D
5354,20211028:0800,2.2,-,32.1,0,24,D
5361,20211028:0800,1.3,-,26.2,0,24,D
5396,20211028:0800,1.4,-,25.9,0,24,D
5535,20211028:0800,0,-,81.2,0,24,D
5703,20211028:0800,0,-,30.4,0,24,D
5866,20211028:0800,0,-,36.7,0,24,D
5886,20211028:0800,0,-,41.8,0,24,D
5893,20211028:0800,0,-,43.5,0,24,D
7339,20211028:0800,2,-,29.9,0,24,D
15752,20211029:0800,0,-,59,0,24,D
18437,20211029:0800,0,-,92.4,0,24,D
18593,20211029:0800,0,-,101.7,0,24,D
18594,20211029:0800,0,-,109.3,0,24,D
22692,20211029:0800,0,-,46.1,0,24,D
25937,20211029:0800,0,-,56.4,0,24,D
3925,20211029:0800,27,-,0,13.4,24,D
40986,20211029:0800,0,-,107.6,0,24,D
5033,20211029:0800,0,-,-,-,24,D
5142,20211029:0800,0,-,-,-,24,D
5302,20211029:0800,0,-,34.4,0,24,D
5323,20211029:0800,0,-,31.3,0,24,D
5335,20211029:0800,0.1,-,22.5,0,24,D
5354,20211029:0800,0,-,34.9,0,24,D
5361,20211029:0800,0,-,29,0,24,D
5396,20211029:0800,0,-,28.6,0,24,D
5535,20211029:0800,0,-,83.8,0,24,D
5703,20211029:0800,0,-,33.2,0,24,D
5866,20211029:0800,0,-,39,0,24,D
5886,20211029:0800,0,-,44.2,0,24,D
5893,20211029:0800,0,-,45.8,0,24,D
7339,20211029:0800,0,-,32.7,0,24,D
15752,20211030:0800,0.2,-,61.6,0,24,D
18437,20211030:0800,0,-,94.5,0,24,D
18593,20211030:0800,0,-,103.5,0,24,D
18594,20211030:0800,1,-,109.7,0,24,D
22692,20211030:0800,0,-,48.9,0,24,D
25937,20211030:0800,0,-,58.6,0,24,D
3925,20211030:0800,7.8,-,0,5.4,24,D
40986,20211030:0800,0.8,-,108,0,24,D
5033,20211030:0800,1.2,-,-,-,24,D
5142,20211030:0800,0,-,-,-,24,D
5302,20211030:0800,0,-,37.1,0,24,D
5323,20211030:0800,0,-,33.5,0,24,D
5335,20211030:0800,0,-,25.3,0,24,D
5354,20211030:0800,0.5,-,37.2,0,24,D
5361,20211030:0800,0,-,31.7,0,24,D
5396,20211030:0800,0,-,31.4,0,24,D
5535,20211030:0800,0,-,86.2,0,24,D
5703,20211030:0800,0,-,35.9,0,24,D
5866,20211030:0800,0,-,41.4,0,24,D
5886,20211030:0800,0,-,46.5,0,24,D
5893,20211030:0800,0,-,48.2,0,24,D
7339,20211030:0800,0,-,35.4,0,24,D
15752,20211031:0800,0,-,64.4,0,24,D
18437,20211031:0800,0,-,96.6,0,24,D
18593,20211031:0800,0,-,105.2,0,24,D
18594,20211031:0800,0,-,111.1,0,24,D
22692,20211031:0800,0,-,51.6,0,24,D
25937,20211031:0800,0,-,60.7,0,24,D
3925,20211031:0800,5,-,0,2.6,24,D
40986,20211031:0800,0,-,109.2,0,24,D
5033,20211031:0800,0,-,-,-,24,D
5142,20211031:0800,0,-,-,-,24,D
5302,20211031:0800,0,-,39.9,0,24,D
5323,20211031:0800,0,-,35.6,0,24,D
5335,20211031:0800,0,-,28,0,24,D
5354,20211031:0800,0,-,39.9,0,24,D
5361,20211031:0800,0,-,34.5,0,24,D
5396,20211031:0800,0,-,34.1,0,24,D
5535,20211031:0800,0,-,88.6,0,24,D
5703,20211031:0800,0,-,38.7,0,24,D
5866,20211031:0800,0,-,43.8,0,24,D
5886,20211031:0800,0.3,-,48.6,0,24,D
5893,20211031:0800,0,-,50.6,0,24,D
7339,20211031:0800,0,-,38.2,0,24,D
15752,20211101:0800,0,-,67.2,0,24,D
18437,20211101:0800,0,-,98.6,0,24,D
18593,20211101:0800,0.2,-,106.6,0,24,D
18594,20211101:0800,0,-,112.4,0,24,D
22692,20211101:0800,0,-,54.4,0,24,D
25937,20211101:0800,0,-,62.8,0,24,D
3925,20211101:0800,8.2,-,0,5.8,24,D
40986,20211101:0800,0.2,-,110.2,0,24,D
5033,20211101:0800,0.5,-,-,-,24,D
5142,20211101:0800,0,-,-,-,24,D
5302,20211101:0800,0,-,42.6,0,24,D
5323,20211101:0800,0,-,37.7,0,24,D
5335,20211101:0800,0,-,30.8,0,24,D
5354,20211101:0800,0,-,42.7,0,24,D
5361,20211101:0800,0,-,37.3,0,24,D
5396,20211101:0800,0,-,36.9,0,24,D
5535,20211101:0800,0.6,-,90.3,0,24,D
5703,20211101:0800,5.4,-,36,0,24,D
5866,20211101:0800,0,-,46.2,0,24,D
5886,20211101:0800,2.9,-,48.1,0,24,D
5893,20211101:0800,4.4,-,48.5,0,24,D
7339,20211101:0800,0,-,41,0,24,D
15752,20211102:0800,0.2,-,70.7,0,24,D
18437,20211102:0800,0.8,-,100.3,0,24,D
18593,20211102:0800,0.2,-,108.7,0,24,D
18594,20211102:0800,3.2,-,110.9,0,24,D
22692,20211102:0800,0,-,58.2,0,24,D
25937,20211102:0800,0,-,65.8,0,24,D
3925,20211102:0800,0.8,-,3,0,24,D
40986,20211102:0800,0.4,-,111.4,0,24,D
5033,20211102:0800,0,-,-,-,24,D
5142,20211102:0800,0,-,-,-,24,D
5302,20211102:0800,4.4,-,42.2,0,24,D
5323,20211102:0800,1.5,-,39.9,0,24,D
5335,20211102:0800,4,-,30.4,0,24,D
5354,20211102:0800,0.8,-,45.7,0,24,D
5361,20211102:0800,0,-,41,0,24,D
5396,20211102:0800,1,-,39.6,0,24,D
5535,20211102:0800,0,-,93.4,0,24,D
5703,20211102:0800,0.1,-,39.6,0,24,D
5866,20211102:0800,4.6,-,45,0,24,D
5886,20211102:0800,0,-,51.5,0,24,D
5893,20211102:0800,1.8,-,50.2,0,24,D
7339,20211102:0800,0.4,-,44.3,0,24,D
15752,20211103:0800,0.4,-,74.1,0,24,D
18437,20211103:0800,0.2,-,102.5,0,24,D
18593,20211103:0800,0.2,-,110.7,0,24,D
18594,20211103:0800,1.6,-,111,0,24,D
22692,20211103:0800,0.7,-,61.2,0,24,D
25937,20211103:0800,0,-,68.7,0,24,D
3925,20211103:0800,0,-,6.7,0,24,D
40986,20211103:0800,22.6,-,90.3,0,24,D
5033,20211103:0800,6.3,-,-,-,24,D
5142,20211103:0800,0,-,-,-,24,D
5302,20211103:0800,0,-,46.1,0,24,D
5323,20211103:0800,0,-,43.5,0,24,D
5335,20211103:0800,0.9,-,33.1,0,24,D
5354,20211103:0800,1.3,-,48.2,0,24,D
5361,20211103:0800,0,-,44.7,0,24,D
5396,20211103:0800,0,-,43.3,0,24,D
5535,20211103:0800,0.8,-,95.6,0,24,D
5703,20211103:0800,0,-,43.3,0,24,D
5866,20211103:0800,0,-,48.4,0,24,D
5886,20211103:0800,0,-,54.9,0,24,D
5893,20211103:0800,2,-,51.6,0,24,D
7339,20211103:0800,0.2,-,47.8,0,24,D
15752,20211104:0800,0,-,77.9,0,24,D
18437,20211104:0800,0,-,104.8,0,24,D
18593,20211104:0800,0,-,112.7,0,24,D
18594,20211104:0800,0,-,112.8,0,24,D
22692,20211104:0800,0,-,65,0,24,D
25937,20211104:0800,0,-,71.6,0,24,D
3925,20211104:0800,0,-,10.5,0,24,D
40986,20211104:0800,0.4,-,92.2,0,24,D
5033,20211104:0800,0,-,-,-,24,D
5142,20211104:0800,0,-,-,-,24,D
5302,20211104:0800,0,-,50,0,24,D
5323,20211104:0800,0,-,47.1,0,24,D
5335,20211104:0800,0,-,36.8,0,24,D
5354,20211104:0800,0,-,52,0,24,D
5361,20211104:0800,0,-,48.4,0,24,D
5396,20211104:0800,0,-,47,0,24,D
5535,20211104:0800,0,-,98.5,0,24,D
5703,20211104:0800,0,-,47,0,24,D
5866,20211104:0800,0,-,51.8,0,24,D
5886,20211104:0800,0,-,58.3,0,24,D
5893,20211104:0800,0,-,55,0,24,D
7339,20211104:0800,0,-,51.5,0,24,D
15752,20211105:0800,0,-,81.5,0,24,D
18437,20211105:0800,0,-,106.9,0,24,D
18593,20211105:0800,0,-,114.7,0,24,D
18594,20211105:0800,0,-,114.4,0,24,D
22692,20211105:0800,0,-,68.8,0,24,D
25937,20211105:0800,0,-,74.6,0,24,D
3925,20211105:0800,0,-,14.2,0,24,D
40986,20211105:0800,0,-,94.5,0,24,D
5033,20211105:0800,0,-,-,-,24,D
